,clearances_per_game,dribbled_past_per_game,fouls_per_game,interceptions_per_game,offsides_won_per_game,outfielder_blocks_per_game,own_goals,player_number,tackles_per_game,Team,Year_end,Year_start
17,0.5,0.8,1.0,0.1,0.0,0.1,0.0,354526,0.8,Valencia,2022,2021
18,0.5,0.5,0.9,0.5,0.0,0.1,0.0,110297,0.8,Valencia,2022,2021
19,0.2,0.2,0.6,0.2,0.0,0.0,0.0,131051,0.8,Valencia,2022,2021
20,0.3,0.5,0.8,0.5,0.0,0.0,0.0,400357,0.8,Valencia,2022,2021
21,1.5,1.3,0.5,0.5,0.5,0.0,0.0,429421,0.8,Valencia,2022,2021
22,0.2,0.5,0.7,0.5,0.0,0.0,0.0,425591,0.7,Valencia,2022,2021
23,0.3,0.7,0.3,0.0,0.0,0.0,0.0,437259,0.7,Valencia,2022,2021
24,0.8,0.4,0.4,0.3,0.8,0.3,0.0,301034,0.6,Valencia,2022,2021
25,0.0,0.6,1.0,0.3,0.0,0.0,0.0,247995,0.6,Valencia,2022,2021
26,0.4,0.4,0.8,0.2,0.0,0.0,0.0,402185,0.5,Valencia,2022,2021
27,0.4,0.4,0.8,0.4,0.0,0.0,0.0,396456,0.4,Valencia,2022,2021
28,0.1,0.1,0.7,0.0,0.0,0.0,0.0,377204,0.2,Valencia,2022,2021
29,0.8,0.1,1.7,0.1,0.0,0.0,0.0,344119,0.2,Valencia,2022,2021
30,1.1,0.0,0.0,0.0,0.0,0.0,0.0,401633,0.0,Valencia,2022,2021
31,0.8,0.1,0.0,0.1,0.0,0.0,0.0,90811,0.0,Valencia,2022,2021
32,0.8,0.0,0.0,0.0,0.0,0.0,0.0,136810,0.0,Valencia,2022,2021
33,0.5,0.0,0.5,0.0,0.0,0.0,0.0,437260,0.0,Valencia,2022,2021
0,1.7,0.5,1.6,0.8,0.4,0.3,0.0,335107,2.8,Villarreal,2022,2021
1,1.7,0.4,1.5,1.2,0.0,0.2,0.0,33590,1.5,Villarreal,2022,2021
2,0.2,0.8,1.0,0.3,0.0,0.0,0.0,303908,1.4,Villarreal,2022,2021
3,0.5,1.0,0.5,0.9,0.0,0.2,0.0,28186,1.3,Villarreal,2022,2021
4,0.5,0.5,1.2,1.0,0.1,0.3,0.0,69738,1.3,Villarreal,2022,2021
5,0.4,1.2,1.4,0.4,0.1,0.1,0.0,102234,1.3,Villarreal,2022,2021
6,0.8,0.3,0.9,0.9,0.3,0.2,0.0,298694,1.3,Villarreal,2022,2021
7,1.0,0.6,1.3,1.1,0.1,0.1,0.0,276489,1.2,Villarreal,2022,2021
8,0.2,0.5,0.9,0.2,0.0,0.1,0.0,403865,1.0,Villarreal,2022,2021
9,3.1,0.2,0.4,0.6,1.1,0.7,0.0,344259,1.0,Villarreal,2022,2021
10,1.4,0.6,1.0,0.6,0.2,0.3,0.0,34052,1.0,Villarreal,2022,2021
11,4.4,0.1,0.6,0.8,1.0,0.5,0.0,12575,0.9,Villarreal,2022,2021
12,1.1,0.3,0.7,0.5,0.3,0.3,0.0,79909,0.8,Villarreal,2022,2021
13,1.2,0.2,0.8,0.6,0.4,0.4,0.0,83683,0.7,Villarreal,2022,2021
14,2.9,0.2,0.8,0.8,0.8,0.8,1.0,90115,0.6,Villarreal,2022,2021
15,0.5,0.5,0.8,1.1,0.1,0.0,0.0,113275,0.5,Villarreal,2022,2021
16,0.2,0.4,0.8,0.2,0.0,0.0,0.0,101238,0.5,Villarreal,2022,2021
17,0.1,0.2,0.3,0.3,0.0,0.0,0.0,95953,0.5,Villarreal,2022,2021
18,0.1,0.1,0.4,0.2,0.1,0.0,0.0,363665,0.5,Villarreal,2022,2021
19,0.1,0.1,0.9,0.2,0.0,0.0,0.0,365122,0.3,Villarreal,2022,2021
20,0.1,0.1,0.1,0.1,0.0,0.0,0.0,323625,0.3,Villarreal,2022,2021
21,0.8,0.4,0.6,0.4,0.0,0.1,0.0,97659,0.3,Villarreal,2022,2021
22,0.1,0.6,1.1,0.7,0.0,0.0,0.0,118479,0.3,Villarreal,2022,2021
23,0.1,0.0,0.2,0.1,0.0,0.0,0.0,426050,0.2,Villarreal,2022,2021
24,0.3,0.1,0.6,0.0,0.0,0.0,0.0,334221,0.1,Villarreal,2022,2021
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404242,0.0,Villarreal,2022,2021
26,1.0,0.1,0.0,0.0,0.0,0.0,0.0,125375,0.0,Villarreal,2022,2021
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396540,0.0,Villarreal,2022,2021
28,1.2,0.2,0.0,0.2,0.0,0.0,0.0,32258,0.0,Villarreal,2022,2021
0,1.7,1.0,2.9,3.5,0.1,0.2,0.0,79560,3.7,Lyon,2010,2009
1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,28963,3.0,Lyon,2010,2009
2,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2833,3.0,Lyon,2010,2009
3,3.8,0.8,1.5,3.7,0.2,0.3,1.0,6778,2.9,Lyon,2010,2009
4,4.3,0.5,1.6,2.6,0.4,0.1,0.0,2223,2.7,Lyon,2010,2009
5,1.0,0.9,1.1,2.1,0.1,0.3,0.0,3777,2.6,Lyon,2010,2009
6,4.9,0.4,1.6,2.3,0.1,0.2,1.0,35958,2.6,Lyon,2010,2009
7,7.6,0.9,2.4,2.8,1.0,0.1,0.0,29106,2.5,Lyon,2010,2009
8,0.5,0.5,1.0,0.0,0.5,0.0,0.0,44417,2.5,Lyon,2010,2009
9,1.3,0.5,1.3,2.6,0.1,0.3,0.0,5973,2.4,Lyon,2010,2009
10,6.9,0.6,1.2,2.9,0.9,0.3,0.0,2134,2.3,Lyon,2010,2009
11,8.7,0.4,1.1,4.1,0.6,0.6,0.0,9242,2.2,Lyon,2010,2009
12,2.5,0.5,1.5,3.5,0.2,0.2,0.0,43610,2.2,Lyon,2010,2009
13,1.7,0.1,1.4,1.9,0.0,0.0,0.0,11100,1.6,Lyon,2010,2009
14,0.4,0.4,1.2,0.9,0.0,0.0,0.0,13561,1.1,Lyon,2010,2009
15,0.6,0.2,1.1,1.3,0.0,0.0,0.0,5369,1.0,Lyon,2010,2009
16,0.5,0.7,1.8,1.2,0.0,0.1,0.0,30226,1.0,Lyon,2010,2009
17,0.7,0.5,1.0,1.2,0.0,0.1,0.0,69875,1.0,Lyon,2010,2009
18,0.2,0.4,0.7,1.0,0.0,0.0,0.0,16807,1.0,Lyon,2010,2009
19,4.4,0.1,0.8,1.7,0.4,0.1,0.0,6476,0.9,Lyon,2010,2009
20,0.0,0.4,1.1,0.7,0.0,0.0,0.0,14342,0.8,Lyon,2010,2009
21,0.2,0.1,1.0,0.4,0.0,0.1,0.0,14308,0.4,Lyon,2010,2009
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73078,0.0,Lyon,2010,2009
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79562,0.0,Lyon,2010,2009
24,1.1,0.0,0.0,0.0,0.0,0.0,0.0,25604,0.0,Lyon,2010,2009
25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,78970,0.0,Lyon,2010,2009
26,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2446,0.0,Lyon,2010,2009
27,0.0,0.1,0.7,0.3,0.0,0.0,0.0,42696,0.0,Lyon,2010,2009
0,1.4,1.0,1.4,2.0,0.0,0.1,0.0,27079,2.6,Marseille,2010,2009
1,0.7,0.5,1.3,2.0,0.1,0.1,1.0,2132,2.2,Marseille,2010,2009
2,1.8,0.3,1.9,2.4,0.0,0.1,0.0,1747,2.0,Marseille,2010,2009
3,8.6,0.6,1.1,2.2,0.9,0.8,0.0,4172,2.0,Marseille,2010,2009
4,5.4,0.6,1.3,2.6,0.7,0.4,0.0,2466,2.0,Marseille,2010,2009
5,0.8,1.2,1.1,1.3,0.0,0.1,0.0,13641,1.9,Marseille,2010,2009
6,2.9,0.5,0.7,2.2,0.1,0.2,0.0,6784,1.9,Marseille,2010,2009
7,3.4,0.4,0.9,2.3,0.2,0.1,0.0,13852,1.8,Marseille,2010,2009
8,1.3,0.3,3.3,1.3,0.3,0.0,0.0,19856,1.8,Marseille,2010,2009
9,3.7,0.2,1.3,2.0,0.7,0.4,1.0,18539,1.7,Marseille,2010,2009
10,7.1,0.3,0.8,2.2,1.0,0.3,0.0,6743,1.7,Marseille,2010,2009
11,0.4,0.4,1.2,1.3,0.0,0.1,0.0,23133,1.3,Marseille,2010,2009
12,0.0,0.4,1.1,0.6,0.0,0.0,0.0,10194,1.0,Marseille,2010,2009
13,2.5,0.5,1.0,2.0,0.5,0.5,0.0,2607,1.0,Marseille,2010,2009
14,1.0,0.0,1.0,0.3,0.3,0.0,0.0,33861,1.0,Marseille,2010,2009
15,0.1,0.6,1.2,1.4,0.0,0.0,0.0,24929,1.0,Marseille,2010,2009
16,1.5,0.4,2.3,0.4,0.0,0.1,0.0,7796,0.8,Marseille,2010,2009
17,0.1,0.3,1.3,0.6,0.0,0.0,0.0,3932,0.8,Marseille,2010,2009
18,0.1,0.3,0.6,0.6,0.0,0.0,0.0,17433,0.5,Marseille,2010,2009
19,0.2,0.1,0.3,0.2,0.0,0.0,0.0,494,0.3,Marseille,2010,2009
20,0.0,0.3,0.8,0.8,0.0,0.0,0.0,67491,0.3,Marseille,2010,2009
21,2.3,0.0,0.0,0.0,0.0,0.0,0.0,58436,0.0,Marseille,2010,2009
22,0.7,0.0,0.0,0.0,0.0,0.0,1.0,29545,0.0,Marseille,2010,2009
0,2.0,1.5,2.0,3.0,0.0,0.2,0.0,7665,3.8,Monaco,2010,2009
1,2.8,0.5,1.2,2.3,0.0,0.2,0.0,34212,3.4,Monaco,2010,2009
2,2.5,0.6,2.7,3.3,0.0,0.2,1.0,43834,3.3,Monaco,2010,2009
3,0.9,0.9,3.0,1.5,0.0,0.0,0.0,43192,2.9,Monaco,2010,2009
4,4.9,1.0,1.9,3.1,0.6,0.3,0.0,82125,2.6,Monaco,2010,2009
5,0.6,0.8,2.4,1.1,0.0,0.1,0.0,18840,2.6,Monaco,2010,2009
6,3.4,0.6,1.1,2.6,0.0,0.0,0.0,29573,2.3,Monaco,2010,2009
7,7.5,0.5,1.3,2.3,0.6,0.9,0.0,17744,2.3,Monaco,2010,2009
8,3.6,0.7,1.6,2.3,0.2,0.5,0.0,10196,2.2,Monaco,2010,2009
9,4.5,0.2,0.8,2.1,0.2,0.1,0.0,3808,1.9,Monaco,2010,2009
10,2.3,0.5,1.6,2.4,0.0,0.5,0.0,5691,1.9,Monaco,2010,2009
11,0.4,1.0,1.2,1.7,0.0,0.0,0.0,14195,1.9,Monaco,2010,2009
12,2.0,0.5,1.1,1.5,0.1,0.2,0.0,17734,1.7,Monaco,2010,2009
13,0.3,0.4,2.0,1.0,0.0,0.2,0.0,71668,1.5,Monaco,2010,2009
14,6.5,0.3,0.8,1.5,0.6,1.0,0.0,27968,1.3,Monaco,2010,2009
15,0.2,0.5,1.0,0.5,0.0,0.1,0.0,69386,1.1,Monaco,2010,2009
16,0.2,0.2,1.0,0.9,0.0,0.2,0.0,22702,1.0,Monaco,2010,2009
17,0.0,0.0,1.0,0.3,0.0,0.0,0.0,4149,0.5,Monaco,2010,2009
18,0.5,0.1,0.4,0.6,0.0,0.0,0.0,25607,0.5,Monaco,2010,2009
19,1.5,0.1,1.6,0.6,0.0,0.0,0.0,21064,0.4,Monaco,2010,2009
20,0.1,0.7,0.4,0.3,0.0,0.0,0.0,23,0.3,Monaco,2010,2009
21,0.0,0.3,1.0,0.0,0.0,0.0,0.0,19530,0.3,Monaco,2010,2009
22,0.1,0.2,0.5,0.1,0.0,0.0,0.0,43420,0.3,Monaco,2010,2009
23,0.3,0.0,1.0,0.0,0.0,0.0,0.0,22114,0.3,Monaco,2010,2009
24,0.6,0.1,1.9,0.2,0.0,0.1,0.0,39724,0.2,Monaco,2010,2009
25,0.3,0.0,0.3,0.3,0.0,0.3,0.0,26538,0.0,Monaco,2010,2009
26,1.4,0.1,0.0,0.1,0.0,0.0,0.0,25608,0.0,Monaco,2010,2009
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69808,0.0,Monaco,2010,2009
0,7.1,0.4,1.5,2.8,0.2,0.3,0.0,25606,3.0,Nice,2010,2009
1,2.4,1.2,0.9,3.7,0.0,0.5,0.0,11896,2.8,Nice,2010,2009
2,3.7,0.9,1.9,2.9,0.3,0.2,0.0,22457,2.8,Nice,2010,2009
3,7.1,0.6,1.7,3.2,1.4,0.4,1.0,23284,2.7,Nice,2010,2009
4,1.3,0.9,1.6,2.1,0.0,0.2,0.0,34966,2.6,Nice,2010,2009
5,6.2,0.5,1.9,2.7,0.8,0.6,0.0,38734,2.4,Nice,2010,2009
6,9.0,0.7,2.1,2.5,0.9,0.5,0.0,18117,2.1,Nice,2010,2009
7,1.6,0.6,1.4,1.7,0.0,0.1,0.0,10600,1.9,Nice,2010,2009
8,2.6,0.8,1.2,2.2,0.2,0.3,0.0,2222,1.8,Nice,2010,2009
9,6.4,0.7,1.3,2.7,0.4,0.4,0.0,2445,1.7,Nice,2010,2009
10,1.7,0.7,1.1,2.6,0.1,0.1,0.0,6672,1.7,Nice,2010,2009
11,0.4,0.6,1.5,1.6,0.0,0.1,0.0,6296,1.6,Nice,2010,2009
12,0.5,0.8,1.3,1.3,0.0,0.0,0.0,28963,1.5,Nice,2010,2009
13,9.2,0.5,1.1,1.2,0.9,0.5,0.0,13304,1.2,Nice,2010,2009
14,0.6,0.4,0.9,1.1,0.0,0.3,0.0,29587,0.9,Nice,2010,2009
15,4.2,0.5,0.4,1.6,0.2,0.1,0.0,25512,0.8,Nice,2010,2009
16,0.4,0.3,0.8,0.7,0.0,0.0,0.0,5774,0.7,Nice,2010,2009
17,0.1,0.1,1.9,0.5,0.0,0.1,0.0,23054,0.6,Nice,2010,2009
18,0.4,0.0,0.8,0.2,0.0,0.1,0.0,21766,0.5,Nice,2010,2009
19,0.6,0.1,1.3,0.4,0.0,0.0,0.0,2681,0.5,Nice,2010,2009
20,0.3,0.0,2.3,0.4,0.0,0.0,0.0,30117,0.3,Nice,2010,2009
21,0.0,0.2,0.7,0.1,0.0,0.1,0.0,2661,0.2,Nice,2010,2009
22,0.0,0.0,0.5,0.5,0.0,0.0,0.0,69652,0.0,Nice,2010,2009
23,1.3,0.0,0.0,0.0,0.0,0.0,0.0,36745,0.0,Nice,2010,2009
24,1.0,1.0,0.0,2.0,0.0,0.0,0.0,83263,0.0,Nice,2010,2009
25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4528,0.0,Nice,2010,2009
0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,66291,4.0,Paris Saint Germain,2010,2009
1,1.2,1.2,2.2,2.5,0.0,0.1,0.0,10193,3.4,Paris Saint Germain,2010,2009
2,4.5,0.6,1.5,3.1,0.3,0.2,1.0,1735,2.5,Paris Saint Germain,2010,2009
3,5.9,0.3,1.3,1.7,0.4,0.7,0.0,29575,2.4,Paris Saint Germain,2010,2009
4,3.6,0.6,1.5,1.8,0.0,0.2,0.0,20751,2.3,Paris Saint Germain,2010,2009
5,1.9,0.8,1.2,2.3,0.1,0.1,0.0,14240,2.3,Paris Saint Germain,2010,2009
6,1.1,0.8,1.3,2.3,0.0,0.1,0.0,497,1.8,Paris Saint Germain,2010,2009
7,4.9,0.6,1.9,1.9,0.9,0.8,0.0,6409,1.7,Paris Saint Germain,2010,2009
8,5.4,0.4,1.3,1.9,0.6,0.6,0.0,1551,1.5,Paris Saint Germain,2010,2009
9,0.0,0.3,1.2,0.6,0.0,0.0,0.0,32166,1.4,Paris Saint Germain,2010,2009
10,0.4,0.5,1.4,1.3,0.0,0.0,0.0,29576,1.1,Paris Saint Germain,2010,2009
11,1.4,0.4,1.3,0.6,0.0,0.1,0.0,21755,1.0,Paris Saint Germain,2010,2009
12,0.1,0.4,0.8,1.0,0.0,0.0,0.0,1043,1.0,Paris Saint Germain,2010,2009
13,0.2,0.1,1.2,0.9,0.0,0.0,0.0,14061,1.0,Paris Saint Germain,2010,2009
14,0.2,0.5,0.9,1.0,0.0,0.0,0.0,14116,1.0,Paris Saint Germain,2010,2009
15,0.5,0.2,0.7,0.7,0.0,0.0,0.0,1117,0.6,Paris Saint Germain,2010,2009
16,0.1,0.2,0.6,0.3,0.0,0.0,0.0,68278,0.6,Paris Saint Germain,2010,2009
17,0.1,0.1,1.0,0.2,0.0,0.2,0.0,19248,0.5,Paris Saint Germain,2010,2009
18,0.0,0.3,0.6,0.2,0.0,0.0,0.0,605,0.4,Paris Saint Germain,2010,2009
19,3.7,0.0,0.3,0.7,0.0,0.0,0.0,5991,0.2,Paris Saint Germain,2010,2009
20,0.9,0.0,0.0,0.1,0.0,0.0,1.0,42948,0.0,Paris Saint Germain,2010,2009
21,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2349,0.0,Paris Saint Germain,2010,2009
0,2.0,0.8,0.8,2.1,0.1,0.1,0.0,33886,3.1,Rennes,2010,2009
1,0.8,1.0,2.0,1.9,0.0,0.1,0.0,33591,3.1,Rennes,2010,2009
2,3.8,0.6,1.1,2.1,0.4,0.6,0.0,3972,3.0,Rennes,2010,2009
3,1.8,0.6,1.5,1.9,0.0,0.2,0.0,9342,2.8,Rennes,2010,2009
4,0.9,0.5,1.3,1.4,0.0,0.1,0.0,1445,2.4,Rennes,2010,2009
5,7.7,0.6,1.4,2.0,0.7,0.6,0.0,15224,2.1,Rennes,2010,2009
6,1.4,0.6,2.4,1.2,0.0,0.2,0.0,3373,2.0,Rennes,2010,2009
7,4.3,0.3,1.0,0.0,0.3,1.7,0.0,6685,2.0,Rennes,2010,2009
8,4.2,0.2,1.3,1.8,0.2,0.2,0.0,6159,1.9,Rennes,2010,2009
9,3.2,0.8,0.9,1.5,0.1,0.1,0.0,23618,1.8,Rennes,2010,2009
10,2.5,1.0,2.5,0.0,0.0,0.0,0.0,69807,1.5,Rennes,2010,2009
11,0.5,0.5,1.6,0.8,0.0,0.0,0.0,1050,1.2,Rennes,2010,2009
12,8.3,0.4,1.1,0.9,1.0,0.6,0.0,5772,1.2,Rennes,2010,2009
13,0.2,0.3,1.1,0.5,0.0,0.0,0.0,17592,1.1,Rennes,2010,2009
14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6078,1.0,Rennes,2010,2009
15,0.3,0.2,1.3,0.1,0.0,0.0,1.0,6890,1.0,Rennes,2010,2009
16,0.3,0.4,0.8,1.1,0.0,0.0,0.0,22618,0.7,Rennes,2010,2009
17,0.2,0.3,0.8,0.3,0.0,0.0,0.0,19529,0.5,Rennes,2010,2009
18,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1950,0.3,Rennes,2010,2009
19,0.1,0.2,0.3,0.1,0.0,0.0,0.0,27355,0.3,Rennes,2010,2009
20,0.1,0.2,1.5,0.2,0.0,0.0,0.0,10785,0.1,Rennes,2010,2009
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82622,0.0,Rennes,2010,2009
22,1.1,0.1,0.0,0.0,0.0,0.0,0.0,19664,0.0,Rennes,2010,2009
23,0.0,0.0,0.3,0.7,0.0,0.0,0.0,71382,0.0,Rennes,2010,2009
0,2.4,0.9,1.4,1.5,0.4,0.4,0.0,44417,3.1,Lyon,2011,2010
1,2.0,1.0,1.9,2.3,0.2,0.3,0.0,6778,3.0,Lyon,2011,2010
2,2.9,0.2,1.1,1.1,0.3,0.3,1.0,35958,2.8,Lyon,2011,2010
3,0.7,0.7,1.9,2.3,0.0,0.1,0.0,5973,2.4,Lyon,2011,2010
4,0.9,1.3,1.5,1.8,0.0,0.2,0.0,3777,2.3,Lyon,2011,2010
5,1.1,0.9,1.2,1.5,0.1,0.0,0.0,79560,2.3,Lyon,2011,2010
6,1.5,0.3,0.8,1.8,1.0,0.3,0.0,43610,2.3,Lyon,2011,2010
7,4.7,0.3,1.7,1.6,0.5,0.6,0.0,17430,2.2,Lyon,2011,2010
8,2.3,0.6,1.4,1.9,0.4,0.1,0.0,2223,2.1,Lyon,2011,2010
9,6.6,0.3,1.6,1.8,1.1,0.4,0.0,29106,1.8,Lyon,2011,2010
10,5.3,0.5,1.0,1.7,1.2,0.5,0.0,9242,1.6,Lyon,2011,2010
11,0.1,0.7,1.8,0.5,0.0,0.0,0.0,8006,1.6,Lyon,2011,2010
12,0.1,0.3,0.8,0.3,0.0,0.1,0.0,16807,1.5,Lyon,2011,2010
13,0.8,0.3,1.5,0.3,0.0,0.1,0.0,13561,1.3,Lyon,2011,2010
14,0.1,0.4,1.3,0.8,0.0,0.1,0.0,14342,1.1,Lyon,2011,2010
15,1.0,0.3,0.8,0.6,0.0,0.1,0.0,5369,1.1,Lyon,2011,2010
16,0.1,0.7,0.8,0.5,0.0,0.0,0.0,30226,1.0,Lyon,2011,2010
17,0.0,0.3,0.7,0.0,0.0,0.0,0.0,79562,0.9,Lyon,2011,2010
18,0.0,0.4,0.8,0.3,0.0,0.0,0.0,73078,0.8,Lyon,2011,2010
19,0.2,0.3,1.0,0.4,0.0,0.1,0.0,6890,0.7,Lyon,2011,2010
20,0.3,0.3,0.6,0.4,0.0,0.0,0.0,42248,0.7,Lyon,2011,2010
21,0.3,0.1,1.1,0.2,0.0,0.1,0.0,14308,0.4,Lyon,2011,2010
22,1.0,0.1,0.0,0.0,0.0,0.0,0.0,25604,0.0,Lyon,2011,2010
23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81952,0.0,Lyon,2011,2010
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90277,0.0,Lyon,2011,2010
25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2446,0.0,Lyon,2011,2010
0,3.7,0.7,1.5,1.6,0.2,0.3,0.0,25931,3.9,Marseille,2011,2010
1,0.2,0.5,1.8,1.6,0.1,0.0,0.0,30060,2.5,Marseille,2011,2010
2,0.6,0.6,1.5,2.3,0.0,0.1,0.0,2132,2.2,Marseille,2011,2010
3,0.8,1.7,0.8,1.8,0.0,0.2,0.0,13641,2.2,Marseille,2011,2010
4,1.1,0.5,1.4,2.1,0.1,0.1,0.0,27079,1.9,Marseille,2011,2010
5,2.4,0.4,1.1,1.4,0.4,0.3,0.0,13852,1.8,Marseille,2011,2010
6,3.3,0.5,1.2,2.0,0.5,0.2,0.0,18539,1.7,Marseille,2011,2010
7,2.4,0.3,1.2,2.6,0.2,0.1,0.0,3972,1.7,Marseille,2011,2010
8,1.0,0.7,2.0,2.6,0.0,0.5,0.0,1747,1.7,Marseille,2011,2010
9,5.1,0.9,1.0,1.4,0.9,0.1,0.0,6743,1.5,Marseille,2011,2010
10,6.0,0.3,1.0,1.6,0.8,0.9,0.0,4172,1.4,Marseille,2011,2010
11,4.7,0.3,0.9,2.1,0.7,0.5,0.0,2466,1.3,Marseille,2011,2010
12,0.1,0.5,1.0,1.0,0.0,0.0,0.0,24929,1.2,Marseille,2011,2010
13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21719,1.0,Marseille,2011,2010
14,1.8,0.5,2.8,1.5,0.8,0.5,0.0,32957,0.8,Marseille,2011,2010
15,0.0,0.2,1.0,0.5,0.0,0.0,0.0,67491,0.7,Marseille,2011,2010
16,0.7,0.1,1.6,0.3,0.1,0.1,0.0,7796,0.6,Marseille,2011,2010
17,0.2,0.4,0.4,0.9,0.0,0.0,0.0,23133,0.6,Marseille,2011,2010
18,0.1,0.3,1.4,0.4,0.0,0.0,0.0,23054,0.5,Marseille,2011,2010
19,0.0,0.0,1.5,1.0,0.0,0.0,0.0,3932,0.5,Marseille,2011,2010
20,0.5,0.3,1.9,0.4,0.0,0.1,0.0,14239,0.3,Marseille,2011,2010
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40637,0.0,Marseille,2011,2010
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10194,0.0,Marseille,2011,2010
23,0.8,0.0,0.0,0.0,0.0,0.0,0.0,29545,0.0,Marseille,2011,2010
0,2.8,0.6,1.7,2.2,0.1,0.1,0.0,29573,2.8,Monaco,2011,2010
1,2.5,0.8,2.7,2.6,0.2,0.3,0.0,43834,2.5,Monaco,2011,2010
2,3.9,1.1,0.9,2.8,0.4,0.4,0.0,6784,2.3,Monaco,2011,2010
3,5.2,0.9,1.4,2.3,0.2,0.4,2.0,82125,2.2,Monaco,2011,2010
4,5.2,1.2,1.2,2.4,0.2,0.2,0.0,92795,2.0,Monaco,2011,2010
5,2.9,0.4,1.6,1.8,0.0,0.6,0.0,4026,2.0,Monaco,2011,2010
6,1.7,0.4,1.8,1.9,0.0,0.2,0.0,34212,1.9,Monaco,2011,2010
7,0.8,1.0,1.4,2.1,0.0,0.1,0.0,90278,1.8,Monaco,2011,2010
8,8.1,0.5,1.1,2.2,0.6,0.6,0.0,17744,1.6,Monaco,2011,2010
9,1.9,0.2,1.2,0.9,0.0,0.1,1.0,17734,1.6,Monaco,2011,2010
10,2.0,0.3,0.9,1.0,0.0,0.1,1.0,3808,1.4,Monaco,2011,2010
11,8.0,0.4,0.6,1.1,0.5,0.9,0.0,5772,1.3,Monaco,2011,2010
12,0.5,0.7,1.8,1.1,0.0,0.1,0.0,43192,1.3,Monaco,2011,2010
13,0.5,0.5,1.3,1.1,0.0,0.1,0.0,44120,1.3,Monaco,2011,2010
14,0.2,0.2,0.9,1.2,0.0,0.0,0.0,29585,1.1,Monaco,2011,2010
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86512,1.0,Monaco,2011,2010
16,0.6,0.3,1.8,0.9,0.1,0.1,0.0,71668,1.0,Monaco,2011,2010
17,0.4,0.2,0.2,0.8,0.0,0.0,0.0,2270,1.0,Monaco,2011,2010
18,0.2,0.3,0.6,0.9,0.0,0.0,0.0,22702,0.9,Monaco,2011,2010
19,4.4,0.1,0.7,1.4,0.3,0.5,0.0,27968,0.9,Monaco,2011,2010
20,0.1,0.0,0.3,0.4,0.0,0.0,0.0,83025,0.9,Monaco,2011,2010
21,0.9,0.2,1.2,0.8,0.0,0.1,0.0,21064,0.8,Monaco,2011,2010
22,0.3,0.5,2.3,0.3,0.0,0.0,0.0,18840,0.8,Monaco,2011,2010
23,0.4,0.5,1.5,1.0,0.0,0.0,0.0,66194,0.8,Monaco,2011,2010
24,0.3,0.5,1.4,0.2,0.0,0.1,0.0,11130,0.7,Monaco,2011,2010
25,0.4,0.2,2.6,0.0,0.1,0.0,0.0,22820,0.6,Monaco,2011,2010
26,0.3,0.0,1.8,0.2,0.0,0.0,0.0,66239,0.2,Monaco,2011,2010
27,0.3,0.6,0.5,0.0,0.0,0.0,0.0,4557,0.1,Monaco,2011,2010
28,0.0,0.2,0.6,0.1,0.0,0.0,0.0,19530,0.1,Monaco,2011,2010
29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39724,0.0,Monaco,2011,2010
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18416,0.0,Monaco,2011,2010
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25608,0.0,Monaco,2011,2010
32,0.5,0.0,1.0,0.5,0.0,0.0,0.0,93917,0.0,Monaco,2011,2010
33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43420,0.0,Monaco,2011,2010
0,2.3,0.9,1.4,1.3,0.3,0.4,0.0,34966,3.4,Nice,2011,2010
1,1.7,1.1,1.7,2.5,0.0,0.3,0.0,11896,3.1,Nice,2011,2010
2,3.4,0.7,1.2,2.5,0.2,0.1,0.0,11100,2.9,Nice,2011,2010
3,7.5,0.5,1.1,1.3,0.4,0.7,0.0,18117,2.6,Nice,2011,2010
4,5.0,0.5,0.9,2.0,0.3,0.9,0.0,2445,2.5,Nice,2011,2010
5,7.5,0.3,1.1,1.8,0.6,0.7,0.0,69171,2.4,Nice,2011,2010
