,id_roster,Year_end,Year_start,Player_id,Team,League
15,638,2013,2012,69956,Manchester United,epl
16,639,2013,2012,90211,Manchester United,epl
17,640,2013,2012,35003,Manchester United,epl
18,641,2013,2012,81726,Manchester United,epl
19,642,2013,2012,77,Manchester United,epl
20,643,2013,2012,19104,Manchester United,epl
21,644,2013,2012,39308,Manchester United,epl
22,645,2013,2012,21723,Manchester United,epl
23,646,2013,2012,11,Manchester United,epl
24,647,2013,2012,10620,Manchester United,epl
0,648,2013,2012,13812,Tottenham,epl
1,649,2013,2012,21778,Tottenham,epl
2,650,2013,2012,68890,Tottenham,epl
3,651,2013,2012,12187,Tottenham,epl
4,652,2013,2012,69778,Tottenham,epl
5,653,2013,2012,11580,Tottenham,epl
6,654,2013,2012,4905,Tottenham,epl
7,655,2013,2012,34131,Tottenham,epl
8,656,2013,2012,5625,Tottenham,epl
9,657,2013,2012,76499,Tottenham,epl
10,658,2013,2012,16369,Tottenham,epl
11,659,2013,2012,1554,Tottenham,epl
12,660,2013,2012,2837,Tottenham,epl
13,661,2013,2012,270,Tottenham,epl
14,662,2013,2012,8194,Tottenham,epl
15,663,2013,2012,6363,Tottenham,epl
16,664,2013,2012,25604,Tottenham,epl
17,665,2013,2012,69346,Tottenham,epl
18,666,2013,2012,14805,Tottenham,epl
19,667,2013,2012,41004,Tottenham,epl
20,668,2013,2012,3426,Tottenham,epl
21,669,2013,2012,90907,Tottenham,epl
22,670,2013,2012,71522,Tottenham,epl
23,671,2013,2012,36849,Tottenham,epl
24,672,2013,2012,4343,Tottenham,epl
25,673,2013,2012,83532,Tottenham,epl
26,674,2013,2012,3837,Tottenham,epl
27,675,2013,2012,80734,Tottenham,epl
0,676,2014,2013,20973,Arsenal,epl
1,677,2014,2013,26820,Arsenal,epl
2,678,2014,2013,24444,Arsenal,epl
3,679,2014,2013,4522,Arsenal,epl
4,680,2014,2013,30051,Arsenal,epl
5,681,2014,2013,13756,Arsenal,epl
6,682,2014,2013,19471,Arsenal,epl
7,683,2014,2013,6292,Arsenal,epl
8,684,2014,2013,1443,Arsenal,epl
9,685,2014,2013,13796,Arsenal,epl
10,686,2014,2013,27550,Arsenal,epl
11,687,2014,2013,73379,Arsenal,epl
12,688,2014,2013,42686,Arsenal,epl
13,689,2014,2013,6040,Arsenal,epl
14,690,2014,2013,119501,Arsenal,epl
15,691,2014,2013,10209,Arsenal,epl
16,692,2014,2013,23072,Arsenal,epl
17,693,2014,2013,845,Arsenal,epl
18,694,2014,2013,91879,Arsenal,epl
19,695,2014,2013,6321,Arsenal,epl
20,696,2014,2013,3777,Arsenal,epl
21,697,2014,2013,84146,Arsenal,epl
22,698,2014,2013,13819,Arsenal,epl
23,699,2014,2013,97376,Arsenal,epl
24,700,2014,2013,83304,Arsenal,epl
25,701,2014,2013,18214,Arsenal,epl
26,702,2014,2013,122294,Arsenal,epl
0,703,2014,2013,33404,Chelsea,epl
1,704,2014,2013,38128,Chelsea,epl
2,705,2014,2013,11981,Chelsea,epl
3,706,2014,2013,15338,Chelsea,epl
4,707,2014,2013,25931,Chelsea,epl
5,708,2014,2013,29463,Chelsea,epl
6,709,2014,2013,70,Chelsea,epl
7,710,2014,2013,1594,Chelsea,epl
8,711,2014,2013,48,Chelsea,epl
9,712,2014,2013,28191,Chelsea,epl
10,713,2014,2013,41065,Chelsea,epl
11,714,2014,2013,3852,Chelsea,epl
12,715,2014,2013,27586,Chelsea,epl
13,716,2014,2013,342,Chelsea,epl
14,717,2014,2013,4056,Chelsea,epl
15,718,2014,2013,25363,Chelsea,epl
16,719,2014,2013,77461,Chelsea,epl
17,720,2014,2013,108226,Chelsea,epl
18,721,2014,2013,86509,Chelsea,epl
19,722,2014,2013,6775,Chelsea,epl
20,723,2014,2013,22846,Chelsea,epl
21,724,2014,2013,15464,Chelsea,epl
22,725,2014,2013,73084,Chelsea,epl
23,726,2014,2013,21457,Chelsea,epl
24,727,2014,2013,1832,Chelsea,epl
25,728,2014,2013,78498,Chelsea,epl
26,729,2014,2013,122945,Chelsea,epl
27,730,2014,2013,149102,Chelsea,epl
28,731,2014,2013,85470,Chelsea,epl
0,732,2014,2013,22221,Liverpool,epl
1,733,2014,2013,17,Liverpool,epl
2,734,2014,2013,19840,Liverpool,epl
3,735,2014,2013,23736,Liverpool,epl
4,736,2014,2013,80767,Liverpool,epl
5,737,2014,2013,97692,Liverpool,epl
6,738,2014,2013,68659,Liverpool,epl
7,739,2014,2013,4574,Liverpool,epl
8,740,2014,2013,31451,Liverpool,epl
9,741,2014,2013,94030,Liverpool,epl
10,742,2014,2013,29575,Liverpool,epl
11,743,2014,2013,35958,Liverpool,epl
12,744,2014,2013,7398,Liverpool,epl
13,745,2014,2013,3817,Liverpool,epl
14,746,2014,2013,23444,Liverpool,epl
15,747,2014,2013,14230,Liverpool,epl
16,748,2014,2013,52197,Liverpool,epl
17,749,2014,2013,33064,Liverpool,epl
18,750,2014,2013,101763,Liverpool,epl
19,751,2014,2013,44687,Liverpool,epl
20,752,2014,2013,85077,Liverpool,epl
21,753,2014,2013,91242,Liverpool,epl
22,754,2014,2013,105797,Liverpool,epl
23,755,2014,2013,142352,Liverpool,epl
24,756,2014,2013,141414,Liverpool,epl
0,757,2014,2013,14260,Manchester City,epl
1,758,2014,2013,14102,Manchester City,epl
2,759,2014,2013,14053,Manchester City,epl
3,760,2014,2013,19119,Manchester City,epl
4,761,2014,2013,5840,Manchester City,epl
5,762,2014,2013,13298,Manchester City,epl
6,763,2014,2013,14244,Manchester City,epl
7,764,2014,2013,6042,Manchester City,epl
8,765,2014,2013,10136,Manchester City,epl
9,766,2014,2013,9446,Manchester City,epl
10,767,2014,2013,24845,Manchester City,epl
11,768,2014,2013,12267,Manchester City,epl
12,769,2014,2013,14168,Manchester City,epl
13,770,2014,2013,91200,Manchester City,epl
14,771,2014,2013,8137,Manchester City,epl
15,772,2014,2013,23757,Manchester City,epl
16,773,2014,2013,29072,Manchester City,epl
17,774,2014,2013,8786,Manchester City,epl
18,775,2014,2013,12378,Manchester City,epl
19,776,2014,2013,83032,Manchester City,epl
20,777,2014,2013,43948,Manchester City,epl
21,778,2014,2013,4511,Manchester City,epl
22,779,2014,2013,33833,Manchester City,epl
0,780,2014,2013,145271,Manchester United,epl
1,781,2014,2013,10620,Manchester United,epl
2,782,2014,2013,3859,Manchester United,epl
3,783,2014,2013,6410,Manchester United,epl
4,784,2014,2013,25363,Manchester United,epl
5,785,2014,2013,81726,Manchester United,epl
6,786,2014,2013,22738,Manchester United,epl
7,787,2014,2013,9685,Manchester United,epl
8,788,2014,2013,71345,Manchester United,epl
9,789,2014,2013,2115,Manchester United,epl
10,790,2014,2013,4564,Manchester United,epl
11,791,2014,2013,4092,Manchester United,epl
12,792,2014,2013,130334,Manchester United,epl
13,793,2014,2013,44031,Manchester United,epl
14,794,2014,2013,22079,Manchester United,epl
15,795,2014,2013,18296,Manchester United,epl
16,796,2014,2013,140887,Manchester United,epl
17,797,2014,2013,39308,Manchester United,epl
18,798,2014,2013,69956,Manchester United,epl
19,799,2014,2013,928,Manchester United,epl
20,800,2014,2013,42862,Manchester United,epl
21,801,2014,2013,38147,Manchester United,epl
22,802,2014,2013,79554,Manchester United,epl
23,803,2014,2013,19104,Manchester United,epl
24,804,2014,2013,5835,Manchester United,epl
25,805,2014,2013,8166,Manchester United,epl
26,806,2014,2013,21723,Manchester United,epl
27,807,2014,2013,77,Manchester United,epl
28,808,2014,2013,35003,Manchester United,epl
29,809,2014,2013,85059,Manchester United,epl
0,810,2014,2013,69344,Tottenham,epl
1,811,2014,2013,6363,Tottenham,epl
2,812,2014,2013,4905,Tottenham,epl
3,813,2014,2013,12187,Tottenham,epl
4,814,2014,2013,76921,Tottenham,epl
5,815,2014,2013,24711,Tottenham,epl
6,816,2014,2013,69778,Tottenham,epl
7,817,2014,2013,3426,Tottenham,epl
8,818,2014,2013,21778,Tottenham,epl
9,819,2014,2013,33590,Tottenham,epl
10,820,2014,2013,71522,Tottenham,epl
11,821,2014,2013,36399,Tottenham,epl
12,822,2014,2013,83532,Tottenham,epl
13,823,2014,2013,5625,Tottenham,epl
14,824,2014,2013,14805,Tottenham,epl
15,825,2014,2013,25604,Tottenham,epl
16,826,2014,2013,34131,Tottenham,epl
17,827,2014,2013,34302,Tottenham,epl
18,828,2014,2013,137521,Tottenham,epl
19,829,2014,2013,41004,Tottenham,epl
20,830,2014,2013,69346,Tottenham,epl
21,831,2014,2013,18275,Tottenham,epl
22,832,2014,2013,68890,Tottenham,epl
23,833,2014,2013,107942,Tottenham,epl
24,834,2014,2013,75830,Tottenham,epl
25,835,2014,2013,2837,Tottenham,epl
26,836,2014,2013,141399,Tottenham,epl
27,837,2014,2013,107848,Tottenham,epl
0,838,2015,2014,25244,Arsenal,epl
1,839,2015,2014,4522,Arsenal,epl
2,840,2015,2014,13756,Arsenal,epl
3,841,2015,2014,69738,Arsenal,epl
4,842,2015,2014,30051,Arsenal,epl
5,843,2015,2014,76810,Arsenal,epl
6,844,2015,2014,23072,Arsenal,epl
7,845,2015,2014,11367,Arsenal,epl
8,846,2015,2014,24444,Arsenal,epl
9,847,2015,2014,39308,Arsenal,epl
10,848,2015,2014,125211,Arsenal,epl
11,849,2015,2014,84146,Arsenal,epl
12,850,2015,2014,26820,Arsenal,epl
13,851,2015,2014,6292,Arsenal,epl
14,852,2015,2014,36745,Arsenal,epl
15,853,2015,2014,27550,Arsenal,epl
16,854,2015,2014,124316,Arsenal,epl
17,855,2015,2014,42686,Arsenal,epl
18,856,2015,2014,1443,Arsenal,epl
19,857,2015,2014,6321,Arsenal,epl
20,858,2015,2014,845,Arsenal,epl
21,859,2015,2014,13796,Arsenal,epl
22,860,2015,2014,102248,Arsenal,epl
23,861,2015,2014,73379,Arsenal,epl
24,862,2015,2014,122294,Arsenal,epl
25,863,2015,2014,83304,Arsenal,epl
26,864,2015,2014,6040,Arsenal,epl
27,865,2015,2014,95977,Arsenal,epl
28,866,2015,2014,255169,Arsenal,epl
0,867,2015,2014,33404,Chelsea,epl
1,868,2015,2014,8040,Chelsea,epl
2,869,2015,2014,38128,Chelsea,epl
3,870,2015,2014,24248,Chelsea,epl
4,871,2015,2014,15338,Chelsea,epl
5,872,2015,2014,25931,Chelsea,epl
6,873,2015,2014,41065,Chelsea,epl
7,874,2015,2014,70,Chelsea,epl
8,875,2015,2014,29463,Chelsea,epl
9,876,2015,2014,11981,Chelsea,epl
10,877,2015,2014,6775,Chelsea,epl
11,878,2015,2014,22152,Chelsea,epl
12,879,2015,2014,73798,Chelsea,epl
13,880,2015,2014,28191,Chelsea,epl
14,881,2015,2014,77461,Chelsea,epl
15,882,2015,2014,106086,Chelsea,epl
16,883,2015,2014,23054,Chelsea,epl
17,884,2015,2014,15464,Chelsea,epl
18,885,2015,2014,4384,Chelsea,epl
19,886,2015,2014,44868,Chelsea,epl
20,887,2015,2014,255777,Chelsea,epl
21,888,2015,2014,122945,Chelsea,epl
22,889,2015,2014,127119,Chelsea,epl
23,890,2015,2014,130331,Chelsea,epl
24,891,2015,2014,108226,Chelsea,epl
0,892,2015,2014,80767,Liverpool,epl
1,893,2015,2014,97692,Liverpool,epl
2,894,2015,2014,19840,Liverpool,epl
3,895,2015,2014,68659,Liverpool,epl
4,896,2015,2014,29575,Liverpool,epl
5,897,2015,2014,111212,Liverpool,epl
6,898,2015,2014,23736,Liverpool,epl
7,899,2015,2014,29106,Liverpool,epl
8,900,2015,2014,31451,Liverpool,epl
9,901,2015,2014,17,Liverpool,epl
10,902,2015,2014,21683,Liverpool,epl
11,903,2015,2014,109227,Liverpool,epl
12,904,2015,2014,23444,Liverpool,epl
13,905,2015,2014,4574,Liverpool,epl
14,906,2015,2014,52197,Liverpool,epl
15,907,2015,2014,113275,Liverpool,epl
16,908,2015,2014,105577,Liverpool,epl
17,909,2015,2014,105797,Liverpool,epl
18,910,2015,2014,33799,Liverpool,epl
19,911,2015,2014,3817,Liverpool,epl
20,912,2015,2014,14230,Liverpool,epl
21,913,2015,2014,8409,Liverpool,epl
22,914,2015,2014,11774,Liverpool,epl
23,915,2015,2014,80882,Liverpool,epl
24,916,2015,2014,274630,Liverpool,epl
0,917,2015,2014,14260,Manchester City,epl
1,918,2015,2014,14102,Manchester City,epl
2,919,2015,2014,14053,Manchester City,epl
3,920,2015,2014,6042,Manchester City,epl
4,921,2015,2014,12267,Manchester City,epl
5,922,2015,2014,14244,Manchester City,epl
6,923,2015,2014,19119,Manchester City,epl
7,924,2015,2014,19471,Manchester City,epl
8,925,2015,2014,68852,Manchester City,epl
9,926,2015,2014,5840,Manchester City,epl
10,927,2015,2014,4511,Manchester City,epl
11,928,2015,2014,9446,Manchester City,epl
12,929,2015,2014,13298,Manchester City,epl
13,930,2015,2014,83032,Manchester City,epl
14,931,2015,2014,31958,Manchester City,epl
15,932,2015,2014,42705,Manchester City,epl
16,933,2015,2014,29072,Manchester City,epl
17,934,2015,2014,10136,Manchester City,epl
18,935,2015,2014,8786,Manchester City,epl
19,936,2015,2014,24845,Manchester City,epl
20,937,2015,2014,34749,Manchester City,epl
21,938,2015,2014,48,Manchester City,epl
22,939,2015,2014,244564,Manchester City,epl
23,940,2015,2014,12779,Manchester City,epl
0,941,2015,2014,81726,Manchester United,epl
1,942,2015,2014,71345,Manchester United,epl
2,943,2015,2014,71174,Manchester United,epl
3,944,2015,2014,3859,Manchester United,epl
4,945,2015,2014,70050,Manchester United,epl
5,946,2015,2014,8166,Manchester United,epl
6,947,2015,2014,18296,Manchester United,epl
7,948,2015,2014,70033,Manchester United,epl
8,949,2015,2014,22738,Manchester United,epl
9,950,2015,2014,22079,Manchester United,epl
10,951,2015,2014,4564,Manchester United,epl
11,952,2015,2014,2115,Manchester United,epl
12,953,2015,2014,23110,Manchester United,epl
13,954,2015,2014,25363,Manchester United,epl
14,955,2015,2014,9484,Manchester United,epl
15,956,2015,2014,118244,Manchester United,epl
16,957,2015,2014,4092,Manchester United,epl
17,958,2015,2014,244565,Manchester United,epl
18,959,2015,2014,107941,Manchester United,epl
19,960,2015,2014,79554,Manchester United,epl
20,961,2015,2014,18701,Manchester United,epl
21,962,2015,2014,69956,Manchester United,epl
22,963,2015,2014,21723,Manchester United,epl
23,964,2015,2014,130334,Manchester United,epl
24,965,2015,2014,137795,Manchester United,epl
25,966,2015,2014,39308,Manchester United,epl
26,967,2015,2014,19104,Manchester United,epl
27,968,2015,2014,145271,Manchester United,epl
28,969,2015,2014,243254,Manchester United,epl
29,970,2015,2014,109000,Manchester United,epl
30,971,2015,2014,5835,Manchester United,epl
31,972,2015,2014,35003,Manchester United,epl
32,973,2015,2014,107945,Manchester United,epl
0,974,2015,2014,29908,Tottenham,epl
1,975,2015,2014,83532,Tottenham,epl
2,976,2015,2014,24711,Tottenham,epl
3,977,2015,2014,69344,Tottenham,epl
4,978,2015,2014,75830,Tottenham,epl
5,979,2015,2014,21778,Tottenham,epl
6,980,2015,2014,137521,Tottenham,epl
7,981,2015,2014,14805,Tottenham,epl
8,982,2015,2014,69778,Tottenham,epl
9,983,2015,2014,117973,Tottenham,epl
10,984,2015,2014,33590,Tottenham,epl
11,985,2015,2014,19270,Tottenham,epl
12,986,2015,2014,34302,Tottenham,epl
13,987,2015,2014,25604,Tottenham,epl
14,988,2015,2014,69878,Tottenham,epl
15,989,2015,2014,103837,Tottenham,epl
16,990,2015,2014,12187,Tottenham,epl
17,991,2015,2014,6363,Tottenham,epl
18,992,2015,2014,76921,Tottenham,epl
19,993,2015,2014,71522,Tottenham,epl
20,994,2015,2014,83303,Tottenham,epl
21,995,2015,2014,5625,Tottenham,epl
22,996,2015,2014,36399,Tottenham,epl
23,997,2015,2014,34131,Tottenham,epl
24,998,2015,2014,41004,Tottenham,epl
25,999,2015,2014,18275,Tottenham,epl
26,1000,2015,2014,126958,Tottenham,epl
0,1001,2016,2015,25244,Arsenal,epl
1,1002,2016,2015,13756,Arsenal,epl
2,1003,2016,2015,4522,Arsenal,epl
3,1004,2016,2015,30051,Arsenal,epl
4,1005,2016,2015,23072,Arsenal,epl
5,1006,2016,2015,76810,Arsenal,epl
6,1007,2016,2015,26820,Arsenal,epl
7,1008,2016,2015,125211,Arsenal,epl
8,1009,2016,2015,36745,Arsenal,epl
9,1010,2016,2015,69738,Arsenal,epl
10,1011,2016,2015,24444,Arsenal,epl
11,1012,2016,2015,39308,Arsenal,epl
12,1013,2016,2015,6775,Arsenal,epl
13,1014,2016,2015,6292,Arsenal,epl
14,1015,2016,2015,11367,Arsenal,epl
15,1016,2016,2015,136824,Arsenal,epl
16,1017,2016,2015,125209,Arsenal,epl
17,1018,2016,2015,6321,Arsenal,epl
18,1019,2016,2015,95977,Arsenal,epl
19,1020,2016,2015,84146,Arsenal,epl
20,1021,2016,2015,42686,Arsenal,epl
21,1022,2016,2015,13796,Arsenal,epl
22,1023,2016,2015,124316,Arsenal,epl
23,1024,2016,2015,1443,Arsenal,epl
24,1025,2016,2015,27550,Arsenal,epl
0,1026,2016,2015,29463,Chelsea,epl
1,1027,2016,2015,8040,Chelsea,epl
2,1028,2016,2015,33404,Chelsea,epl
3,1029,2016,2015,24248,Chelsea,epl
4,1030,2016,2015,44055,Chelsea,epl
5,1031,2016,2015,25931,Chelsea,epl
6,1032,2016,2015,38128,Chelsea,epl
7,1033,2016,2015,15338,Chelsea,epl
8,1034,2016,2015,106086,Chelsea,epl
9,1035,2016,2015,41065,Chelsea,epl
10,1036,2016,2015,11981,Chelsea,epl
11,1037,2016,2015,109807,Chelsea,epl
12,1038,2016,2015,23122,Chelsea,epl
13,1039,2016,2015,114845,Chelsea,epl
14,1040,2016,2015,15464,Chelsea,epl
15,1041,2016,2015,73798,Chelsea,epl
16,1042,2016,2015,132838,Chelsea,epl
17,1043,2016,2015,23158,Chelsea,epl
18,1044,2016,2015,28191,Chelsea,epl
19,1045,2016,2015,70,Chelsea,epl
20,1046,2016,2015,255777,Chelsea,epl
21,1047,2016,2015,44868,Chelsea,epl
22,1048,2016,2015,131999,Chelsea,epl
23,1049,2016,2015,18701,Chelsea,epl
24,1050,2016,2015,23054,Chelsea,epl
25,1051,2016,2015,312919,Chelsea,epl
26,1052,2016,2015,317507,Chelsea,epl
27,1053,2016,2015,317506,Chelsea,epl
0,1054,2016,2015,80767,Liverpool,epl
1,1055,2016,2015,4511,Liverpool,epl
2,1056,2016,2015,96182,Liverpool,epl
3,1057,2016,2015,68659,Liverpool,epl
4,1058,2016,2015,23736,Liverpool,epl
5,1059,2016,2015,31451,Liverpool,epl
6,1060,2016,2015,21683,Liverpool,epl
7,1061,2016,2015,29575,Liverpool,epl
8,1062,2016,2015,113275,Liverpool,epl
9,1063,2016,2015,111212,Liverpool,epl
10,1064,2016,2015,29106,Liverpool,epl
11,1065,2016,2015,107846,Liverpool,epl
12,1066,2016,2015,19840,Liverpool,epl
13,1067,2016,2015,136451,Liverpool,epl
14,1068,2016,2015,68312,Liverpool,epl
15,1069,2016,2015,69375,Liverpool,epl
16,1070,2016,2015,3817,Liverpool,epl
17,1071,2016,2015,99165,Liverpool,epl
18,1072,2016,2015,141513,Liverpool,epl
19,1073,2016,2015,94030,Liverpool,epl
20,1074,2016,2015,257539,Liverpool,epl
21,1075,2016,2015,124688,Liverpool,epl
22,1076,2016,2015,105797,Liverpool,epl
23,1077,2016,2015,23444,Liverpool,epl
24,1078,2016,2015,91762,Liverpool,epl
25,1079,2016,2015,52197,Liverpool,epl
26,1080,2016,2015,141437,Liverpool,epl
27,1081,2016,2015,141414,Liverpool,epl
28,1082,2016,2015,296522,Liverpool,epl
29,1083,2016,2015,295964,Liverpool,epl
30,1084,2016,2015,142352,Liverpool,epl
31,1085,2016,2015,76499,Liverpool,epl
32,1086,2016,2015,69179,Liverpool,epl
33,1087,2016,2015,297409,Liverpool,epl
0,1088,2016,2015,75691,Manchester City,epl
1,1089,2016,2015,73084,Manchester City,epl
2,1090,2016,2015,14260,Manchester City,epl
3,1091,2016,2015,10136,Manchester City,epl
4,1092,2016,2015,14102,Manchester City,epl
5,1093,2016,2015,6042,Manchester City,epl
6,1094,2016,2015,14053,Manchester City,epl
7,1095,2016,2015,19119,Manchester City,epl
8,1096,2016,2015,12267,Manchester City,epl
9,1097,2016,2015,19471,Manchester City,epl
10,1098,2016,2015,14244,Manchester City,epl
11,1099,2016,2015,31958,Manchester City,epl
12,1100,2016,2015,68852,Manchester City,epl
13,1101,2016,2015,9446,Manchester City,epl
14,1102,2016,2015,300495,Manchester City,epl
15,1103,2016,2015,97692,Manchester City,epl
16,1104,2016,2015,34749,Manchester City,epl
17,1105,2016,2015,27213,Manchester City,epl
18,1106,2016,2015,8786,Manchester City,epl
19,1107,2016,2015,13298,Manchester City,epl
20,1108,2016,2015,5840,Manchester City,epl
21,1109,2016,2015,42705,Manchester City,epl
22,1110,2016,2015,289253,Manchester City,epl
23,1111,2016,2015,295950,Manchester City,epl
24,1112,2016,2015,136462,Manchester City,epl
0,1113,2016,2015,118244,Manchester United,epl
1,1114,2016,2015,122366,Manchester United,epl
2,1115,2016,2015,71345,Manchester United,epl
3,1116,2016,2015,70033,Manchester United,epl
4,1117,2016,2015,3859,Manchester United,epl
5,1118,2016,2015,18296,Manchester United,epl
6,1119,2016,2015,300299,Manchester United,epl
7,1120,2016,2015,70050,Manchester United,epl
8,1121,2016,2015,29544,Manchester United,epl
9,1122,2016,2015,23220,Manchester United,epl
10,1123,2016,2015,145385,Manchester United,epl
11,1124,2016,2015,25363,Manchester United,epl
12,1125,2016,2015,303379,Manchester United,epl
13,1126,2016,2015,22738,Manchester United,epl
14,1127,2016,2015,4567,Manchester United,epl
15,1128,2016,2015,71174,Manchester United,epl
16,1129,2016,2015,109000,Manchester United,epl
17,1130,2016,2015,312739,Manchester United,epl
18,1131,2016,2015,136454,Manchester United,epl
19,1132,2016,2015,81726,Manchester United,epl
20,1133,2016,2015,2115,Manchester United,epl
21,1134,2016,2015,79554,Manchester United,epl
22,1135,2016,2015,8166,Manchester United,epl
23,1136,2016,2015,35003,Manchester United,epl
24,1137,2016,2015,110154,Manchester United,epl
25,1138,2016,2015,33831,Manchester United,epl
26,1139,2016,2015,130334,Manchester United,epl
27,1140,2016,2015,244565,Manchester United,epl
28,1141,2016,2015,243254,Manchester United,epl
29,1142,2016,2015,145271,Manchester United,epl
30,1143,2016,2015,90211,Manchester United,epl
31,1144,2016,2015,302386,Manchester United,epl
32,1145,2016,2015,107940,Manchester United,epl
0,1146,2016,2015,12187,Tottenham,epl
1,1147,2016,2015,83532,Tottenham,epl
2,1148,2016,2015,69344,Tottenham,epl
3,1149,2016,2015,131519,Tottenham,epl
4,1150,2016,2015,83078,Tottenham,epl
5,1151,2016,2015,24711,Tottenham,epl
6,1152,2016,2015,69778,Tottenham,epl
7,1153,2016,2015,69933,Tottenham,epl
8,1154,2016,2015,75830,Tottenham,epl
9,1155,2016,2015,117973,Tottenham,epl
10,1156,2016,2015,21778,Tottenham,epl
11,1157,2016,2015,103837,Tottenham,epl
12,1158,2016,2015,101550,Tottenham,epl
13,1159,2016,2015,25604,Tottenham,epl
14,1160,2016,2015,71522,Tottenham,epl
15,1161,2016,2015,91909,Tottenham,epl
16,1162,2016,2015,34302,Tottenham,epl
17,1163,2016,2015,69878,Tottenham,epl
18,1164,2016,2015,90907,Tottenham,epl
19,1165,2016,2015,121849,Tottenham,epl
20,1166,2016,2015,137521,Tottenham,epl
21,1167,2016,2015,19270,Tottenham,epl
22,1168,2016,2015,136455,Tottenham,epl
23,1169,2016,2015,107848,Tottenham,epl
0,1170,2017,2016,25244,Arsenal,epl
1,1171,2017,2016,124316,Arsenal,epl
2,1172,2017,2016,80921,Arsenal,epl
3,1173,2017,2016,13756,Arsenal,epl
4,1174,2017,2016,30051,Arsenal,epl
5,1175,2017,2016,4522,Arsenal,epl
6,1176,2017,2016,91879,Arsenal,epl
7,1177,2017,2016,84146,Arsenal,epl
8,1178,2017,2016,13796,Arsenal,epl
9,1179,2017,2016,27550,Arsenal,epl
10,1180,2017,2016,23072,Arsenal,epl
11,1181,2017,2016,288795,Arsenal,epl
12,1182,2017,2016,89401,Arsenal,epl
