,Team,player_number,Year_start,Year_end,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
3,Roma,5202,2013,2014,31(1),31,1.0,2724,1,1,4,1,1.0,89.4,1.8,2,7.4
4,Roma,17740,2013,2014,30(3),30,3.0,2730,9,10,2,0,1.9,85.6,0.2,3,7.35
5,Roma,183,2013,2014,20(6),20,6.0,1675,8,10,3,0,2.6,78.4,0.6,4,7.32
6,Roma,52380,2013,2014,16(1),16,1.0,1418,2,3,5,0,2.3,88.1,1.2,3,7.32
7,Roma,18139,2013,2014,36,36,0.0,3148,0,1,7,1,0.1,88.2,1.6,2,7.31
8,Roma,13356,2013,2014,10(1),10,1.0,914,1,0,1,1,0.7,88.9,1.5,0,7.27
9,Roma,76953,2013,2014,15(4),15,4.0,1359,0,1,2,0,0.8,85.0,1.5,0,7.19
10,Roma,8007,2013,2014,28,28,0.0,2328,2,0,4,1,1.4,87.1,1.0,0,7.12
11,Roma,67434,2013,2014,14(6),14,6.0,1238,13,1,5,0,2.0,73.0,0.9,1,7.07
12,Roma,68034,2013,2014,17(11),17,11.0,1621,6,5,5,0,1.9,90.9,0.0,0,7.01
13,Roma,77397,2013,2014,2,2,0.0,180,0,0,0,0,0.0,73.5,0.0,0,6.99
14,Roma,64075,2013,2014,4(1),4,1.0,379,0,0,1,0,0.4,91.1,1.4,0,6.93
15,Roma,23567,2013,2014,12(6),12,6.0,1238,1,0,1,0,0.5,82.0,0.8,0,6.93
16,Roma,4500,2013,2014,36,36,0.0,3240,0,0,2,0,0.0,60.3,0.4,0,6.87
17,Roma,5698,2013,2014,6(13),6,13.0,836,2,1,3,0,0.5,90.1,0.1,0,6.8
18,Roma,10333,2013,2014,3(2),3,2.0,317,0,0,0,0,0.2,91.4,1.4,0,6.79
19,Roma,118158,2013,2014,8(3),8,3.0,702,0,0,4,0,0.2,88.6,1.4,0,6.77
20,Roma,125095,2013,2014,1(1),1,1.0,97,0,0,1,0,0.0,93.1,1.5,0,6.71
21,Roma,101596,2013,2014,22(15),22,15.0,1870,6,7,4,0,1.3,81.6,0.5,1,6.66
22,Roma,22825,2013,2014,5(6),5,6.0,556,1,0,2,0,0.6,91.8,0.3,0,6.52
23,Roma,4644,2013,2014,6(5),6,5.0,516,1,0,2,0,0.6,80.4,1.6,1,6.45
24,Roma,98567,2013,2014,0(1),0,1.0,14,0,0,0,0,2.0,91.7,0.0,0,6.39
25,Roma,5369,2013,2014,3(13),3,13.0,452,1,0,1,0,0.8,85.7,0.4,0,6.37
26,Roma,141269,2013,2014,0(1),0,1.0,31,0,0,0,0,0.0,87.5,0.0,0,6.24
27,Roma,40802,2013,2014,3(8),3,8.0,308,0,0,1,0,0.7,77.2,0.5,0,6.19
28,Roma,112227,2013,2014,1(3),1,3.0,68,0,0,0,0,0.0,100.0,0.0,0,6.13
0,AC Milan,10407,2014,2015,31(2),31,2.0,2703,16,4,3,1,2.4,82.8,0.6,7,7.29
1,AC Milan,14040,2014,2015,12,12,0.0,1057,1,0,2,0,0.5,82.5,0.9,0,7.22
2,AC Milan,40384,2014,2015,28(5),28,5.0,2572,7,4,3,1,1.8,83.8,1.1,6,7.09
3,AC Milan,4608,2014,2015,29,29,0.0,2596,3,0,11,0,0.6,88.3,1.0,1,7.09
4,AC Milan,90878,2014,2015,1,1,0.0,90,0,0,0,0,1.0,89.2,1.0,0,7.02
5,AC Milan,24605,2014,2015,26(3),26,3.0,2166,6,4,3,0,1.5,79.0,0.9,1,7.01
6,AC Milan,26877,2014,2015,18(3),18,3.0,1665,1,1,5,0,0.5,81.6,1.9,1,6.95
7,AC Milan,2303,2014,2015,18(2),18,2.0,1669,2,0,9,1,0.9,84.1,1.5,0,6.94
8,AC Milan,22605,2014,2015,13(1),13,1.0,1146,0,0,4,0,0.2,85.9,1.4,0,6.93
9,AC Milan,85470,2014,2015,16(1),16,1.0,1311,1,1,3,0,0.6,84.7,1.9,2,6.88
10,AC Milan,10132,2014,2015,18(3),18,3.0,1399,1,0,3,0,0.4,89.6,1.6,0,6.87
11,AC Milan,14063,2014,2015,8(4),8,4.0,864,0,1,1,1,0.2,81.5,1.8,1,6.83
12,AC Milan,23206,2014,2015,21(2),21,2.0,1882,0,6,5,0,0.3,77.1,0.5,1,6.81
13,AC Milan,23065,2014,2015,6(3),6,3.0,629,0,0,1,0,0.2,82.3,0.7,0,6.8
14,AC Milan,24419,2014,2015,6(2),6,2.0,587,0,1,1,1,0.1,74.9,0.4,0,6.78
15,AC Milan,9974,2014,2015,9(1),9,1.0,713,0,0,1,0,0.9,80.4,0.6,0,6.76
16,AC Milan,2533,2014,2015,10(1),10,1.0,905,0,0,0,0,0.0,56.4,0.1,0,6.75
17,AC Milan,70087,2014,2015,14(4),14,4.0,1200,3,3,3,0,1.4,83.2,0.2,0,6.74
18,AC Milan,107275,2014,2015,16(1),16,1.0,1312,0,0,2,2,0.4,81.8,1.1,0,6.66
19,AC Milan,10445,2014,2015,28,28,0.0,2513,0,0,2,1,0.0,59.8,0.1,1,6.66
20,AC Milan,31355,2014,2015,23(10),23,10.0,2077,1,2,5,0,0.7,89.2,0.5,0,6.66
21,AC Milan,12473,2014,2015,7(9),7,9.0,673,1,4,0,0,1.3,81.6,0.1,0,6.63
22,AC Milan,6166,2014,2015,12(4),12,4.0,988,2,0,5,0,0.9,81.6,1.0,0,6.61
23,AC Milan,4056,2014,2015,7(3),7,3.0,591,1,0,1,0,1.9,70.9,0.8,1,6.54
24,AC Milan,2247,2014,2015,13(3),13,3.0,1115,0,0,2,2,0.3,80.6,0.5,0,6.52
25,AC Milan,2796,2014,2015,3,3,0.0,210,1,1,0,1,0.3,72.6,0.7,0,6.49
26,AC Milan,1832,2014,2015,7(6),7,6.0,678,0,0,1,1,0.4,89.0,0.5,0,6.48
27,AC Milan,67434,2014,2015,11(4),11,4.0,847,3,0,2,0,1.3,67.0,1.1,0,6.43
28,AC Milan,260498,2014,2015,0(1),0,1.0,7,0,0,0,0,0.0,75.0,0.0,0,6.41
29,AC Milan,105591,2014,2015,2(3),2,3.0,223,0,1,0,1,1.0,76.3,0.4,0,6.36
30,AC Milan,137069,2014,2015,0(1),0,1.0,14,0,0,0,0,1.0,100.0,0.0,0,6.25
31,AC Milan,58761,2014,2015,1(4),1,4.0,87,0,0,1,0,0.8,76.0,1.0,0,6.24
32,AC Milan,9975,2014,2015,4(22),4,22.0,808,4,0,2,0,1.0,73.2,0.6,0,6.23
33,AC Milan,141870,2014,2015,0(1),0,1.0,1,0,0,0,0,0.0,100.0,0.0,0,6.0
34,AC Milan,260906,2014,2015,0(1),0,1.0,6,0,0,0,0,0.0,66.7,0.0,0,5.91
0,Atalanta,5734,2014,2015,12(2),12,2.0,1031,6,2,6,1,2.8,61.0,4.3,2,7.11
1,Atalanta,14126,2014,2015,30(3),30,3.0,2684,0,3,10,1,1.3,80.6,0.7,2,7.08
2,Atalanta,9937,2014,2015,18,18,0.0,1542,2,0,4,1,0.4,80.3,0.8,1,7.06
3,Atalanta,22486,2014,2015,27(2),27,2.0,2421,0,3,7,0,0.7,77.1,1.4,1,7.0
4,Atalanta,40384,2014,2015,1,1,0.0,90,0,0,0,0,2.0,79.2,0.0,0,6.99
5,Atalanta,14137,2014,2015,23(1),23,1.0,2092,2,0,5,0,0.5,76.9,2.3,1,6.94
6,Atalanta,22546,2014,2015,18(6),18,6.0,1503,3,2,0,1,1.7,76.8,0.3,2,6.92
7,Atalanta,95504,2014,2015,37,37,0.0,3330,0,0,4,0,0.0,50.2,0.1,5,6.84
8,Atalanta,20596,2014,2015,26(4),26,4.0,2248,5,4,3,0,1.8,80.1,0.1,1,6.81
9,Atalanta,29574,2014,2015,25(2),25,2.0,2189,1,0,12,1,0.6,76.5,1.9,1,6.78
10,Atalanta,10930,2014,2015,12(8),12,8.0,1156,1,0,8,0,0.5,62.4,4.5,0,6.76
11,Atalanta,17491,2014,2015,4(5),4,5.0,447,0,2,0,0,0.8,82.8,0.2,0,6.71
12,Atalanta,6638,2014,2015,15,15,0.0,1280,0,0,2,1,0.3,74.2,1.1,0,6.69
13,Atalanta,83716,2014,2015,15(7),15,7.0,1284,2,2,6,0,1.1,80.9,0.5,1,6.68
14,Atalanta,9943,2014,2015,4(2),4,2.0,318,0,2,1,0,0.3,50.0,1.5,0,6.68
15,Atalanta,141312,2014,2015,27(2),27,2.0,2260,3,1,4,0,0.9,78.1,0.6,0,6.67
16,Atalanta,109085,2014,2015,2(2),2,2.0,176,0,0,1,0,0.5,73.6,0.8,1,6.65
17,Atalanta,52467,2014,2015,0(1),0,1.0,33,0,0,0,0,0.0,38.9,2.0,0,6.62
18,Atalanta,24175,2014,2015,32(1),32,1.0,2809,0,0,12,1,0.6,84.5,0.9,0,6.62
19,Atalanta,14484,2014,2015,27(5),27,5.0,2319,8,0,4,0,1.7,71.1,2.2,1,6.6
20,Atalanta,14069,2014,2015,9(4),9,4.0,723,0,1,0,0,0.2,81.2,0.4,0,6.55
21,Atalanta,14157,2014,2015,12(2),12,2.0,1105,0,0,3,0,0.1,79.2,1.0,0,6.51
22,Atalanta,79498,2014,2015,9(16),9,16.0,977,0,1,6,0,0.4,75.4,0.2,0,6.36
23,Atalanta,30585,2014,2015,10(3),10,3.0,1010,0,0,0,0,0.2,77.9,0.7,0,6.33
24,Atalanta,1604,2014,2015,1(2),1,2.0,132,0,0,0,0,0.7,74.1,0.3,0,6.31
25,Atalanta,31161,2014,2015,8(1),8,1.0,629,1,0,1,0,1.6,72.3,0.8,0,6.27
26,Atalanta,2863,2014,2015,3(18),3,18.0,591,0,0,1,0,1.2,64.9,2.0,0,6.22
27,Atalanta,240989,2014,2015,2(1),2,1.0,201,0,0,0,0,0.7,87.7,0.3,0,6.22
28,Atalanta,85087,2014,2015,8(11),8,11.0,781,3,0,3,1,0.8,80.2,0.5,0,6.14
29,Atalanta,122055,2014,2015,0(1),0,1.0,45,0,0,0,0,0.0,77.8,1.0,0,6.04
30,Atalanta,92329,2014,2015,0(2),0,2.0,42,0,0,0,0,0.0,77.8,0.0,0,5.92
31,Atalanta,31104,2014,2015,1,1,0.0,56,0,0,0,1,0.0,40.0,1.0,0,5.59
0,Inter,22701,2014,2015,25(3),25,3.0,2210,6,6,5,0,2.8,77.6,1.3,4,7.56
1,Inter,17108,2014,2015,17(9),17,9.0,1628,5,4,6,0,2.5,83.5,1.0,4,7.26
2,Inter,44642,2014,2015,7(2),7,2.0,715,0,0,0,0,0.9,90.6,1.9,0,7.25
3,Inter,19676,2014,2015,1,1,0.0,90,0,0,0,0,0.0,80.0,1.0,0,7.18
4,Inter,93894,2014,2015,26(9),26,9.0,2463,5,3,3,1,1.2,87.5,0.3,1,7.15
5,Inter,27421,2014,2015,32(1),32,1.0,2850,2,0,9,0,0.7,85.5,2.4,1,7.15
6,Inter,84603,2014,2015,32,32,0.0,2849,0,0,14,0,0.3,86.0,1.7,1,7.12
7,Inter,29390,2014,2015,34(1),34,1.0,2992,0,2,10,1,0.7,91.8,1.3,0,7.11
8,Inter,9685,2014,2015,23,23,0.0,2050,1,0,6,1,0.7,88.4,3.1,4,7.11
9,Inter,106964,2014,2015,33(3),33,3.0,2900,22,6,4,0,3.4,75.4,1.6,3,7.08
10,Inter,28485,2014,2015,2,2,0.0,174,0,0,0,0,0.5,76.9,1.0,0,7.01
11,Inter,14871,2014,2015,30(5),30,5.0,2636,8,5,3,0,1.7,82.6,1.6,2,7.0
12,Inter,5070,2014,2015,8(2),8,2.0,729,0,0,3,0,0.1,80.5,1.6,0,6.89
13,Inter,87449,2014,2015,13(2),13,2.0,1058,1,1,7,0,2.0,86.4,0.4,0,6.85
14,Inter,76953,2014,2015,16(4),16,4.0,1377,0,2,3,0,0.5,80.5,1.0,0,6.84
15,Inter,64271,2014,2015,19(4),19,4.0,1687,0,2,8,0,0.6,79.1,1.0,2,6.81
16,Inter,78892,2014,2015,5(1),5,1.0,449,0,0,0,0,0.2,89.5,1.0,0,6.81
17,Inter,18963,2014,2015,10(4),10,4.0,859,0,1,0,0,1.0,91.3,1.4,1,6.77
18,Inter,9972,2014,2015,37,37,0.0,3330,0,0,2,0,0.0,69.5,0.1,1,6.75
19,Inter,9973,2014,2015,3(1),3,1.0,189,0,0,1,0,0.0,93.8,2.0,0,6.71
20,Inter,20766,2014,2015,5(7),5,7.0,573,5,2,1,0,1.7,75.2,0.5,1,6.7
21,Inter,76304,2014,2015,8(7),8,7.0,746,1,2,3,0,1.3,82.9,0.1,0,6.69
22,Inter,37188,2014,2015,11(3),11,3.0,892,0,0,1,1,0.6,84.6,0.7,0,6.6
23,Inter,6040,2014,2015,8(9),8,9.0,831,1,1,2,0,1.6,87.3,0.5,0,6.52
24,Inter,121968,2014,2015,1(1),1,1.0,114,0,0,0,1,0.5,81.8,1.0,0,6.49
25,Inter,67432,2014,2015,6(5),6,5.0,490,1,0,1,0,1.0,86.2,0.5,0,6.48
26,Inter,118142,2014,2015,0(4),0,4.0,94,0,0,0,0,1.0,92.3,0.0,0,6.19
27,Inter,33886,2014,2015,3(5),3,5.0,247,0,0,1,0,0.4,86.8,0.0,0,6.18
28,Inter,248154,2014,2015,0(2),0,2.0,4,0,0,0,0,0.0,66.7,0.0,0,6.17
29,Inter,249865,2014,2015,2(3),2,3.0,165,0,0,1,0,0.0,85.7,0.0,0,6.15
30,Inter,149543,2014,2015,0(4),0,4.0,45,0,0,1,0,0.0,80.0,0.8,0,6.12
31,Inter,73948,2014,2015,0(3),0,3.0,30,0,0,0,0,0.0,61.1,0.7,0,6.07
32,Inter,137840,2014,2015,1(3),1,3.0,67,0,0,0,0,0.5,81.8,0.0,0,6.06
33,Inter,255929,2014,2015,0(1),0,1.0,1,0,0,0,0,0.0,33.3,0.0,0,6.0
0,Juventus,97752,2014,2015,24(2),24,2.0,2110,8,3,4,0,2.2,83.8,1.4,3,7.67
1,Juventus,14167,2014,2015,29(3),29,3.0,2593,20,7,6,0,3.6,85.0,0.1,7,7.66
2,Juventus,2579,2014,2015,19(1),19,1.0,1611,4,5,0,0,1.3,89.2,0.5,2,7.41
3,Juventus,9991,2014,2015,27(1),27,1.0,2447,0,1,7,0,0.7,87.3,2.3,2,7.37
4,Juventus,20211,2014,2015,33(2),33,2.0,2866,3,6,9,0,1.5,86.1,0.5,3,7.37
5,Juventus,25008,2014,2015,23(5),23,5.0,2088,7,4,7,0,1.9,84.6,1.3,6,7.34
6,Juventus,20664,2014,2015,33(1),33,1.0,3015,3,0,8,0,0.7,86.4,1.4,1,7.15
7,Juventus,6410,2014,2015,21,21,0.0,1796,1,2,4,0,0.5,84.2,1.3,0,7.14
8,Juventus,30635,2014,2015,10,10,0.0,791,1,0,1,0,0.8,87.6,1.3,0,7.03
9,Juventus,35549,2014,2015,7,7,0.0,621,0,0,2,0,0.9,86.0,1.0,0,6.99
10,Juventus,15302,2014,2015,26(6),26,6.0,2452,3,5,8,1,0.7,77.8,1.2,0,6.94
11,Juventus,77350,2014,2015,3(1),3,1.0,277,0,0,0,0,0.8,86.6,0.0,0,6.93
12,Juventus,23547,2014,2015,18(7),18,7.0,1752,0,0,4,0,0.4,89.4,1.8,0,6.93
13,Juventus,6075,2014,2015,9(1),9,1.0,769,0,0,2,0,0.0,89.4,1.0,0,6.92
14,Juventus,90000,2014,2015,27(8),27,8.0,2281,4,3,2,0,0.9,86.3,0.1,0,6.88
15,Juventus,3328,2014,2015,33,33,0.0,2970,0,0,0,0,0.0,78.9,0.1,1,6.82
16,Juventus,9956,2014,2015,5,5,0.0,450,0,0,0,0,0.0,77.2,0.0,0,6.82
17,Juventus,91213,2014,2015,11(18),11,18.0,1321,8,5,6,1,1.8,75.0,0.8,2,6.74
18,Juventus,13361,2014,2015,25(6),25,6.0,1962,7,1,0,0,1.6,70.2,2.1,0,6.7
19,Juventus,23043,2014,2015,15(11),15,11.0,1344,0,4,2,2,0.3,87.9,0.3,1,6.7
20,Juventus,97265,2014,2015,8(4),8,4.0,712,1,0,1,0,1.3,83.1,0.6,0,6.69
21,Juventus,30582,2014,2015,2(5),2,5.0,186,0,0,0,0,2.9,91.6,0.0,0,6.67
22,Juventus,125883,2014,2015,5(9),5,9.0,488,0,2,0,0,0.9,80.0,0.5,0,6.58
23,Juventus,25079,2014,2015,4(1),4,1.0,322,0,0,0,0,1.2,75.8,1.4,0,6.49
24,Juventus,12722,2014,2015,1(1),1,1.0,104,0,0,0,0,0.0,83.9,1.5,0,6.48
25,Juventus,143992,2014,2015,0(2),0,2.0,25,0,0,0,0,0.5,94.7,0.0,0,6.38
26,Juventus,9894,2014,2015,1(11),1,11.0,222,1,1,0,1,0.3,85.6,0.3,0,6.26
27,Juventus,259527,2014,2015,0(2),0,2.0,26,0,0,0,0,0.5,73.7,0.5,0,6.17
0,Napoli,90880,2014,2015,27,27,0.0,2424,1,1,8,1,0.4,86.7,1.8,2,7.13
1,Napoli,82062,2014,2015,20(1),20,1.0,1758,0,2,6,1,0.9,85.8,2.0,1,7.09
2,Napoli,19729,2014,2015,31(6),31,6.0,2783,18,7,5,0,3.1,78.3,0.9,4,7.09
3,Napoli,67206,2014,2015,33(5),33,5.0,2973,11,3,1,0,2.2,84.2,0.8,0,7.08
4,Napoli,23100,2014,2015,17(14),17,14.0,1680,6,7,4,1,1.9,77.8,0.2,3,7.08
5,Napoli,92691,2014,2015,29(3),29,3.0,2599,1,1,4,0,1.0,86.7,2.1,1,7.06
6,Napoli,2943,2014,2015,29,29,0.0,2578,0,2,7,1,0.4,82.5,1.5,0,7.04
7,Napoli,13475,2014,2015,28(7),28,7.0,2314,7,10,1,0,2.3,83.4,0.5,1,7.03
8,Napoli,40966,2014,2015,9,9,0.0,806,0,2,1,0,0.2,81.7,1.4,0,7.01
9,Napoli,12575,2014,2015,34(1),34,1.0,3098,0,1,10,0,0.3,84.7,1.8,2,6.99
10,Napoli,26682,2014,2015,6(1),6,1.0,522,0,2,0,0,0.7,88.3,0.7,0,6.92
11,Napoli,83390,2014,2015,13(7),13,7.0,1064,2,3,0,0,2.2,82.1,0.0,1,6.91
12,Napoli,36096,2014,2015,17(2),17,2.0,1496,1,0,7,1,0.5,81.9,2.5,1,6.89
13,Napoli,74921,2014,2015,8(12),8,12.0,857,8,1,1,0,1.9,80.4,0.1,0,6.86
14,Napoli,15401,2014,2015,16(3),16,3.0,1362,1,0,4,0,1.7,87.5,1.6,0,6.8
15,Napoli,24997,2014,2015,17(7),17,7.0,1495,0,1,6,0,0.2,85.7,0.7,0,6.76
16,Napoli,38236,2014,2015,2(1),2,1.0,147,0,0,1,0,0.7,73.2,1.7,0,6.61
17,Napoli,41073,2014,2015,6(15),6,15.0,613,6,1,2,0,1.4,64.5,1.1,1,6.59
18,Napoli,106968,2014,2015,14(9),14,9.0,1284,0,0,5,0,0.3,89.2,0.3,0,6.55
19,Napoli,19087,2014,2015,12(11),12,11.0,1180,3,1,1,0,1.1,80.6,0.4,0,6.52
20,Napoli,40765,2014,2015,9(2),9,2.0,816,0,1,2,1,0.4,88.5,1.1,0,6.52
21,Napoli,74554,2014,2015,23,23,0.0,2070,0,0,0,0,0.0,57.7,0.1,0,6.4
22,Napoli,6107,2014,2015,3(4),3,4.0,275,0,0,1,0,0.1,80.3,0.4,0,6.23
23,Napoli,255292,2014,2015,0(1),0,1.0,6,0,0,0,0,0.0,88.9,0.0,0,6.13
24,Napoli,18208,2014,2015,15,15,0.0,1350,0,0,1,0,0.0,56.2,0.0,0,6.06
25,Napoli,108942,2014,2015,0(1),0,1.0,6,0,0,0,0,0.0,100.0,0.0,0,5.98
0,Roma,44643,2014,2015,22(2),22,2.0,2039,1,0,10,0,0.3,86.5,3.0,3,7.4
1,Roma,21499,2014,2015,23(1),23,1.0,2054,1,1,5,0,0.8,82.8,1.4,1,7.27
2,Roma,52380,2014,2015,30(5),30,5.0,2776,5,2,10,0,2.3,86.8,0.6,3,7.21
3,Roma,30226,2014,2015,28(6),28,6.0,2530,5,10,9,0,1.3,90.2,0.8,5,7.17
4,Roma,70149,2014,2015,30,30,0.0,2610,0,0,5,2,0.2,90.9,2.4,3,7.15
5,Roma,34190,2014,2015,22(6),22,6.0,2092,1,1,6,0,0.2,91.2,0.8,3,7.09
6,Roma,5202,2014,2015,25(1),25,1.0,2154,2,0,11,1,0.7,87.8,1.1,1,7.06
7,Roma,17740,2014,2015,21(3),21,3.0,1896,2,4,1,0,1.6,83.3,0.1,1,7.01
8,Roma,342,2014,2015,11,11,0.0,990,0,0,2,0,0.5,90.0,0.3,0,6.99
9,Roma,23567,2014,2015,17(3),17,3.0,1493,2,0,8,1,1.0,82.9,1.0,0,6.95
10,Roma,2664,2014,2015,18(8),18,8.0,1725,2,1,2,1,0.5,90.2,1.3,0,6.94
11,Roma,35954,2014,2015,4(2),4,2.0,319,0,2,1,0,0.5,85.9,1.8,1,6.91
12,Roma,101596,2014,2015,24(11),24,11.0,2294,5,4,9,0,1.5,79.8,0.5,4,6.9
13,Roma,8007,2014,2015,11(3),11,3.0,984,1,1,3,0,0.9,82.3,0.6,0,6.87
14,Roma,183,2014,2015,24(3),24,3.0,1751,8,6,5,0,1.9,75.5,0.4,0,6.86
15,Roma,18139,2014,2015,1,1,0.0,46,0,0,0,0,0.0,80.0,0.0,0,6.83
16,Roma,68034,2014,2015,23(9),23,9.0,2025,8,2,2,0,1.6,89.3,0.1,2,6.8
17,Roma,4500,2014,2015,35,35,0.0,3150,0,1,1,0,0.0,58.4,0.1,0,6.73
18,Roma,97452,2014,2015,17(10),17,10.0,1385,2,1,4,0,1.3,76.8,0.5,1,6.71
19,Roma,93854,2014,2015,2(2),2,2.0,164,0,1,1,0,0.5,77.8,1.5,0,6.63
20,Roma,74805,2014,2015,6(4),6,4.0,574,0,1,1,0,0.8,83.0,0.7,0,6.59
21,Roma,244301,2014,2015,1(6),1,6.0,209,0,2,0,0,1.4,78.8,0.0,1,6.55
22,Roma,67434,2014,2015,8(8),8,8.0,815,5,0,3,0,1.4,75.8,0.2,0,6.47
23,Roma,93700,2014,2015,4(6),4,6.0,318,1,0,2,0,0.7,85.8,0.6,0,6.41
24,Roma,77397,2014,2015,3,3,0.0,270,0,0,0,0,0.0,75.8,0.0,0,6.37
25,Roma,27909,2014,2015,6(7),6,7.0,544,2,0,0,0,0.6,72.1,0.2,0,6.36
26,Roma,240886,2014,2015,0(1),0,1.0,41,0,0,1,0,0.0,63.6,2.0,0,6.35
27,Roma,13356,2014,2015,1,1,0.0,90,0,0,0,0,0.0,90.2,0.0,0,6.2
28,Roma,17491,2014,2015,0(2),0,2.0,15,0,0,1,0,0.5,72.7,0.0,0,6.2
29,Roma,148546,2014,2015,0(1),0,1.0,23,0,0,0,0,1.0,76.9,1.0,0,6.19
30,Roma,135057,2014,2015,0(2),0,2.0,33,0,0,0,0,0.0,80.0,1.0,0,6.16
31,Roma,14636,2014,2015,1,1,0.0,90,0,0,0,0,0.0,95.0,2.0,0,6.11
0,AC Milan,40384,2015,2016,31(2),31,2.0,2841,6,8,8,0,3.2,82.2,0.6,7,7.39
1,AC Milan,14040,2015,2016,25(3),25,3.0,2334,3,1,2,0,0.7,79.3,1.0,2,7.22
2,AC Milan,23206,2015,2016,27,27,0.0,2254,1,1,7,0,0.1,78.1,0.6,3,7.19
3,AC Milan,2533,2015,2016,0(1),0,1.0,71,0,0,0,0,0.0,47.6,0.0,0,7.18
4,AC Milan,10132,2015,2016,24(1),24,1.0,2094,3,1,5,0,0.9,87.9,3.0,0,7.18
5,AC Milan,32514,2015,2016,24(5),24,5.0,2083,1,3,11,0,1.6,76.2,2.2,3,7.1
6,AC Milan,9974,2015,2016,31,31,0.0,2689,0,1,5,0,0.9,82.1,0.5,0,7.09
7,AC Milan,2303,2015,2016,4(1),4,1.0,399,1,0,4,0,1.0,85.2,3.0,1,7.05
8,AC Milan,58761,2015,2016,15(1),15,1.0,1162,5,4,1,0,2.3,73.7,1.3,0,7.02
9,AC Milan,14063,2015,2016,14(2),14,2.0,1335,1,0,3,0,0.2,82.4,1.9,0,6.94
10,AC Milan,71687,2015,2016,36(2),36,2.0,3170,18,2,2,0,2.0,73.0,0.7,0,6.89
11,AC Milan,118158,2015,2016,33(1),33,1.0,2943,0,0,8,1,0.2,86.4,2.3,1,6.89
12,AC Milan,24605,2015,2016,23(7),23,7.0,1931,1,3,2,0,1.5,81.9,1.1,2,6.84
13,AC Milan,260498,2015,2016,3(3),3,3.0,370,0,0,4,0,0.2,72.1,0.5,0,6.81
14,AC Milan,107275,2015,2016,21(1),21,1.0,1843,0,1,3,0,0.6,76.8,1.4,0,6.8
15,AC Milan,262515,2015,2016,30,30,0.0,2629,0,0,3,0,0.0,62.6,0.1,1,6.77
16,AC Milan,67428,2015,2016,21(6),21,6.0,1804,1,1,6,0,0.7,81.8,0.5,2,6.73
17,AC Milan,33799,2015,2016,8(12),8,12.0,828,1,1,6,0,2.2,72.4,0.5,1,6.6
18,AC Milan,12473,2015,2016,8(5),8,5.0,760,0,1,0,0,1.3,72.5,0.3,0,6.58
19,AC Milan,140116,2015,2016,3(2),3,2.0,247,0,0,2,0,1.4,90.2,0.6,0,6.49
20,AC Milan,14105,2015,2016,12(14),12,14.0,1187,4,3,4,0,1.0,77.6,1.3,1,6.45
21,AC Milan,31355,2015,2016,4(14),4,14.0,570,0,1,1,0,0.3,89.5,0.1,0,6.33
22,AC Milan,10407,2015,2016,2(8),2,8.0,288,2,0,1,0,0.6,81.0,0.1,0,6.3
23,AC Milan,11867,2015,2016,1(10),1,10.0,188,1,0,1,0,0.5,75.2,0.7,0,6.29
24,AC Milan,10445,2015,2016,8,8,0.0,720,0,0,1,0,0.0,71.7,0.0,0,6.24
25,AC Milan,19553,2015,2016,1(1),1,1.0,66,0,0,0,0,0.0,89.2,0.0,0,6.21
26,AC Milan,4608,2015,2016,5,5,0.0,373,0,0,0,1,0.8,85.5,0.6,0,6.11
27,AC Milan,105591,2015,2016,1,1,0.0,55,0,0,0,0,2.0,87.5,0.0,0,6.09
28,AC Milan,273539,2015,2016,1(1),1,1.0,92,0,0,1,0,0.0,78.3,0.0,0,6.09
29,AC Milan,97262,2015,2016,2(1),2,1.0,170,0,0,1,1,0.7,73.8,0.0,0,5.69
0,Atalanta,22546,2015,2016,33(1),33,1.0,2825,7,7,4,1,2.5,79.5,0.2,5,7.36
1,Atalanta,22486,2015,2016,25,25,0.0,2053,0,0,1,1,0.7,81.9,1.7,1,7.07
2,Atalanta,85070,2015,2016,35(1),35,1.0,3095,1,2,9,1,0.6,77.2,1.8,2,7.05
3,Atalanta,136279,2015,2016,1,1,0.0,82,0,0,0,0,2.0,82.4,2.0,0,7.02
4,Atalanta,20596,2015,2016,16(1),16,1.0,1362,1,4,2,0,1.5,83.0,0.1,1,6.94
5,Atalanta,14126,2015,2016,21(4),21,4.0,1825,2,2,10,0,1.7,79.9,0.9,0,6.93
6,Atalanta,240989,2015,2016,13,13,0.0,985,0,0,4,1,1.2,78.5,1.3,0,6.87
7,Atalanta,64075,2015,2016,21(3),21,3.0,1896,1,0,6,1,0.4,77.2,1.3,1,6.86
8,Atalanta,14157,2015,2016,27(2),27,2.0,2401,0,1,7,0,0.1,76.3,0.8,0,6.84
9,Atalanta,100962,2015,2016,3,3,0.0,270,0,0,1,0,0.3,82.0,2.0,0,6.82
10,Atalanta,5734,2015,2016,16(4),16,4.0,1342,5,2,8,1,2.1,68.4,2.8,1,6.81
11,Atalanta,95504,2015,2016,36,36,0.0,3240,0,0,2,0,0.0,50.8,0.1,0,6.79
12,Atalanta,22605,2015,2016,24,24,0.0,2014,1,0,5,2,0.3,78.1,1.8,0,6.78
