,Unnamed: 0,player_number,name,Year_start,Year_end,Test points,Decision tree points,Random forest points,XGBoost points,Polynomial points,dt delta ponts,rf delta ponts,xgb delta ponts,pl delta ponts
873,873,125376,Jonathan Silva,2017,2018,7.29,7.216538461538461,7.229100000000002,7.337228,7.327776369529858,0.07346153846153936,0.0608999999999984,0.047227999999999604,0.0377763695298583
874,874,101767,Gregoire Defrel,2017,2018,6.94,6.8459090909090925,6.817199999999997,6.8712153,6.936260745899856,0.09409090909090789,0.12280000000000335,0.06878470000000014,0.003739254100143974
875,875,102073,Bruno Peres,2017,2018,6.78,6.808219178082194,6.713299999999997,6.7516613,6.745696489383275,0.02821917808219343,0.06670000000000353,0.02833869999999994,0.03430351061672532
876,876,33495,Héctor Moreno,2017,2018,6.36,6.203333333333331,6.300900000000005,6.22383,6.315778814882153,0.15666666666666895,0.05909999999999549,0.1361699999999999,0.04422118511784756
877,877,294993,Elio Capradossi,2017,2018,7.01,6.978035714285715,7.017799999999999,7.014379,6.847317580496775,0.03196428571428456,0.007799999999999585,0.004379000000000133,0.16268241950322437
878,878,35954,Kevin Strootman,2017,2018,6.45,6.275555555555555,6.263600000000001,6.3779736,6.389991066132027,0.17444444444444507,0.186399999999999,0.07202640000000038,0.06000893386797301
879,879,84603,Juan Jesus,2017,2018,7.0,6.784204545454545,6.835400000000005,6.756165,6.973631154753743,0.21579545454545457,0.16459999999999475,0.2438349999999998,0.02636884524625671
880,880,367278,Zan Celar,2018,2019,6.69,6.861333333333335,6.778999999999999,6.779964,6.606710865585528,0.1713333333333349,0.08899999999999864,0.08996399999999927,0.08328913441447217
881,881,31388,Diego Perotti,2018,2019,6.78,6.900476190476189,6.910100000000001,6.8908825,6.675030145404475,0.12047619047618863,0.13010000000000055,0.11088249999999977,0.10496985459552555
882,882,232249,Rick Karsdorp,2018,2019,6.86,7.008888888888891,6.925600000000007,6.927334,6.993238229794548,0.14888888888889085,0.06560000000000699,0.06733399999999978,0.13323822979454736
883,883,5202,Daniele De Rossi,2018,2019,7.15,7.138260869565213,7.008699999999999,7.093412,7.271379463933646,0.011739130434786915,0.1413000000000011,0.05658800000000053,0.1213794639336454
884,884,70149,Kostas Manolas,2018,2019,6.01,6.203333333333331,6.079300000000001,6.0378914,5.976396289545973,0.19333333333333158,0.06930000000000103,0.027891400000000566,0.03360371045402655
885,885,70087,Stephan El Shaarawy,2018,2019,6.71,6.875714285714285,6.937400000000001,6.876185,6.64613036856735,0.1657142857142846,0.22740000000000116,0.16618500000000047,0.06386963143264968
886,886,101596,Alessandro Florenzi,2018,2019,6.42,6.781315789473684,6.528799999999999,6.3633757,6.700843278012554,0.36131578947368403,0.10879999999999868,0.05662430000000018,0.28084327801255426
887,887,84603,Juan Jesus,2018,2019,6.32,6.609148936170213,6.537600000000003,6.287584,6.407382221313648,0.2891489361702124,0.21760000000000268,0.032416000000000444,0.08738222131364815
888,888,12267,Aleksandar Kolarov,2018,2019,6.65,6.733636363636363,6.623900000000001,6.6595163,6.747413216797733,0.08363636363636306,0.026099999999999568,0.009516299999999589,0.09741321679773307
889,889,29908,Federico Fazio,2018,2019,7.41,7.131463414634146,7.0433,7.065793,7.307133757158242,0.27853658536585435,0.3666999999999998,0.34420699999999993,0.10286624284175794
890,890,255071,Cengiz Ünder,2018,2019,6.86,7.247066666666665,7.096700000000002,7.239432,6.705168472830374,0.3870666666666649,0.2367000000000017,0.37943199999999955,0.1548315271696259
891,891,44642,Davide Santon,2018,2019,6.79,6.787166666666666,6.8471,6.7295723,6.742276534649703,0.0028333333333341315,0.05710000000000015,0.06042769999999997,0.04772346535029737
892,892,24845,Edin Dzeko,2018,2019,7.1,7.138260869565213,7.207199999999997,7.19224,7.065442003791103,0.038260869565213795,0.10719999999999708,0.09224000000000032,0.03455799620889621
893,893,35954,Kevin Strootman,2018,2019,7.09,7.229268292682925,7.1222,7.0607357,6.999307951310404,0.1392682926829254,0.03220000000000045,0.029264299999999466,0.09069204868959613
894,894,41554,Robin Olsen,2018,2019,6.75,6.861333333333335,6.753800000000004,6.7243004,6.751143056226874,0.11133333333333528,0.0038000000000035783,0.025699600000000267,0.0011430562268737177
895,895,243516,Ante Coric,2018,2019,6.89,6.609148936170213,6.7704,6.6422524,7.057886966794412,0.280851063829787,0.11959999999999926,0.2477475999999994,0.16788696679441273
896,896,331579,Justin Kluivert,2018,2019,7.02,6.860833333333336,6.913400000000004,6.988786,6.925147315228879,0.15916666666666401,0.10659999999999581,0.03121399999999941,0.09485268477112019
897,897,17949,Antonio Mirante,2018,2019,8.48,8.048181818181819,8.5351,8.521309,8.477062481245685,0.43181818181818166,0.05509999999999948,0.04130900000000004,0.0029375187543152492
898,898,28521,Iván Marcano,2018,2019,7.07,6.991470588235295,6.8715,6.9444904,7.059393640682523,0.07852941176470551,0.19850000000000012,0.1255096,0.01060635931747722
899,899,148546,Lorenzo Pellegrini,2018,2019,6.65,6.1739622641509415,6.287200000000002,6.3426323,6.595716458596263,0.47603773584905884,0.36279999999999824,0.30736770000000035,0.0542835414037377
900,900,41220,Javier Pastore,2018,2019,7.63,7.192500000000001,7.302700000000002,7.4120474,7.60580754007559,0.4374999999999991,0.3272999999999975,0.21795260000000027,0.02419245992440988
901,901,243565,Patrik Schick,2018,2019,6.59,6.692588235294116,6.600199999999997,6.6664577,6.744873460256101,0.10258823529411654,0.010199999999997544,0.07645769999999974,0.15487346025610105
902,902,109149,Bryan Cristante,2018,2019,6.48,6.464285714285715,6.487100000000003,6.5965075,6.414649495051158,0.015714285714285126,0.007100000000002993,0.11650749999999999,0.06535050494884231
903,903,71345,Chris Smalling,2019,2020,6.52,6.8459090909090925,6.752900000000003,6.6673813,6.495605727700151,0.3259090909090929,0.23290000000000344,0.14738130000000016,0.024394272299848474
904,904,102073,Bruno Peres,2019,2020,6.57,6.67875,6.637400000000003,6.661252,6.372247356014976,0.10874999999999968,0.06740000000000279,0.09125199999999989,0.1977526439850239
905,905,12267,Aleksandar Kolarov,2019,2020,6.63,6.614069767441863,6.754500000000002,6.848363,6.515289223412975,0.015930232558137192,0.12450000000000205,0.21836300000000008,0.11471077658702455
906,906,25091,Nikola Kalinic,2019,2020,6.27,6.433763440860217,6.540299999999999,6.4849687,6.167718961612327,0.1637634408602171,0.27029999999999976,0.2149687,0.10228103838767222
907,907,29908,Federico Fazio,2019,2020,8.0,7.645384615384614,8.168899999999995,8.331116,7.999714144641862,0.35461538461538566,0.1688999999999954,0.33111599999999974,0.00028585535813796525
908,908,294044,Amadou Diawara,2019,2020,6.54,6.67875,6.7164,6.8092766,6.684670348881851,0.13874999999999993,0.1764000000000001,0.26927659999999953,0.14467034888185104
909,909,24845,Edin Dzeko,2019,2020,7.03,6.8459090909090925,6.730299999999996,6.720789,7.085777670136781,0.18409090909090775,0.2997000000000041,0.30921100000000035,0.0557776701367807
910,910,92329,Leonardo Spinazzola,2019,2020,6.61,6.1739622641509415,6.304300000000004,6.3619347,6.6185138457008135,0.4360377358490588,0.3056999999999963,0.24806530000000038,0.00851384570081315
911,911,28421,Henrikh Mkhitaryan,2019,2020,7.34,7.138260869565213,7.171699999999996,7.1316657,6.783849481472894,0.20173913043478642,0.1683000000000039,0.20833429999999975,0.5561505185271063
912,912,109149,Bryan Cristante,2019,2020,6.63,6.797999999999999,6.704299999999996,6.7887893,6.679224683690955,0.16799999999999926,0.07429999999999648,0.15878930000000047,0.04922468369095512
913,913,101017,Jordan Veretout,2019,2020,6.27,6.782916666666668,6.705200000000002,6.668756,6.25035463832448,0.5129166666666682,0.4352000000000027,0.39875600000000055,0.019645361675519446
914,914,145427,Pau López,2019,2020,7.14,6.823809523809524,6.964599999999997,6.96521,6.907319325030066,0.31619047619047524,0.17540000000000244,0.17478999999999978,0.2326806749699335
915,915,342606,Daniel Fuzato,2019,2020,6.77,6.995151515151515,6.854499999999999,6.7211704,6.768564830575561,0.22515151515151555,0.08449999999999935,0.04882959999999947,0.0014351694244387758
916,916,141312,Davide Zappacosta,2019,2020,6.54,6.58162601626016,6.570900000000003,6.6630726,6.713722386759412,0.04162601626016027,0.030900000000002592,0.12307259999999953,0.17372238675941176
917,917,17949,Antonio Mirante,2019,2020,6.76,6.676818181818183,6.7856,6.7415032,6.670987875062631,0.08318181818181714,0.025599999999999845,0.018496799999999425,0.08901212493736921
918,918,255071,Cengiz Ünder,2019,2020,6.87,6.614069767441863,6.633399999999999,6.7630477,6.983743251728422,0.2559302325581374,0.23660000000000103,0.10695229999999967,0.11374325172842159
919,919,386519,Riccardo Calafiori,2019,2020,6.45,6.58162601626016,6.562899999999994,6.4789658,6.460595810678065,0.13162601626016013,0.11289999999999356,0.02896579999999993,0.010595810678064588
920,920,101596,Alessandro Florenzi,2019,2020,6.77,6.781315789473684,6.727199999999999,6.6270094,6.579001691773341,0.01131578947368439,0.042800000000000615,0.1429905999999992,0.19099830822665886
921,921,31388,Diego Perotti,2019,2020,7.19,7.247066666666665,7.1759,7.20513,7.197957238601426,0.05706666666666482,0.014100000000000001,0.0151299999999992,0.007957238601425942
922,922,374869,Carles Pérez,2019,2020,7.16,8.048181818181819,7.383000000000001,7.339019,7.154620606787119,0.8881818181818186,0.22300000000000075,0.17901900000000026,0.005379393212881389
923,923,331579,Justin Kluivert,2019,2020,7.27,7.138260869565213,7.195499999999999,7.1809144,7.280589021766008,0.13173913043478613,0.07450000000000045,0.08908559999999976,0.010589021766008067
924,924,41220,Javier Pastore,2019,2020,6.8,6.614069767441863,6.718800000000001,6.8353324,6.912547583709436,0.18593023255813712,0.08119999999999905,0.0353324000000006,0.11254758370943652
925,925,148546,Lorenzo Pellegrini,2019,2020,7.65,8.048181818181819,7.703799999999998,7.791495,7.648463276814958,0.3981818181818184,0.05379999999999807,0.14149499999999993,0.001536723185042277
926,926,84603,Juan Jesus,2019,2020,7.09,7.216538461538461,7.294799999999998,7.2947054,7.140955106471756,0.12653846153846082,0.20479999999999787,0.20470539999999993,0.05095510647175594
927,927,344655,Mirko Antonucci,2019,2020,6.12,6.203333333333331,6.2749,6.1144686,6.047277066301966,0.08333333333333126,0.1548999999999996,0.005531399999999742,0.07272293369803418
928,928,341525,Ibañez,2019,2020,6.88,6.784204545454545,6.892800000000002,6.943798,6.695493027801906,0.09579545454545446,0.012800000000002143,0.06379800000000024,0.1845069721980943
929,929,44642,Davide Santon,2019,2020,6.57,6.58162601626016,6.526,6.505606,6.559528384279528,0.011626016260160021,0.04400000000000048,0.06439400000000006,0.010471615720472727
930,930,357388,Gonzalo Villar,2019,2020,7.1,6.692588235294116,6.854699999999998,6.7801414,7.1735543011262,0.40741176470588325,0.24530000000000207,0.3198585999999999,0.0735543011262001
931,931,244804,Gianluca Mancini,2019,2020,6.6,6.991470588235295,6.902000000000006,6.8928485,6.581163128954486,0.3914705882352951,0.3020000000000067,0.29284850000000073,0.018836871045513348
932,932,29908,Federico Fazio,2020,2021,7.44,7.400800000000001,7.239799999999995,7.228846,7.435869373766263,0.039199999999999235,0.20020000000000504,0.2111540000000005,0.004130626233737722
933,933,403913,Nicola Zalewski,2020,2021,6.32,6.475084745762713,6.381100000000001,6.3357253,6.161121233997248,0.15508474576271247,0.0611000000000006,0.01572529999999972,0.15887876600275241
934,934,101017,Jordan Veretout,2020,2021,7.15,7.047272727272728,7.1622,7.2085466,6.929022093102808,0.10272727272727256,0.012199999999999989,0.05854659999999967,0.22097790689719243
935,935,407590,Edoardo Bove,2020,2021,7.3,7.247066666666665,7.243099999999998,7.338937,7.243310983592146,0.05293333333333461,0.056900000000001505,0.03893699999999978,0.056689016407854176
936,936,92329,Leonardo Spinazzola,2020,2021,6.96,6.861333333333335,6.894999999999999,6.8262076,7.149521643210749,0.09866666666666468,0.06500000000000128,0.13379239999999992,0.1895216432107487
937,937,28421,Henrikh Mkhitaryan,2020,2021,6.68,6.614069767441863,6.726599999999998,6.651153,6.606521958299868,0.06593023255813701,0.046599999999997976,0.028846999999999845,0.07347804170013195
938,938,232249,Rick Karsdorp,2020,2021,6.12,6.203333333333331,6.127699999999997,6.0926332,6.127400482632566,0.08333333333333126,0.0076999999999971536,0.027366800000000246,0.0074004826325655415
939,939,331579,Justin Kluivert,2020,2021,6.57,6.433763440860217,6.548599999999999,6.491735,6.5822649750846685,0.1362365591397836,0.02140000000000164,0.07826500000000003,0.012264975084668173
940,940,278721,Borja Mayoral,2020,2021,6.66,6.978035714285715,6.9415,6.9372845,6.637030819520062,0.3180357142857151,0.2814999999999994,0.2772844999999995,0.022969180479938345
941,941,109149,Bryan Cristante,2020,2021,6.44,6.426938775510204,6.534599999999999,6.5153804,6.377080322507751,0.013061224489796075,0.09459999999999891,0.07538039999999935,0.0629196774922498
942,942,244804,Gianluca Mancini,2020,2021,7.2,7.247066666666665,7.192699999999998,7.2013583,7.378819397173602,0.047066666666665036,0.007300000000002527,0.0013582999999997014,0.1788193971736014
943,943,70087,Stephan El Shaarawy,2020,2021,6.58,6.808219178082194,6.7619,6.7444935,6.661277297124742,0.2282191780821936,0.18189999999999973,0.16449349999999985,0.08127729712474174
944,944,24845,Edin Dzeko,2020,2021,6.17,6.3625,6.326199999999997,6.2182994,6.146250898163194,0.1924999999999999,0.15619999999999745,0.048299400000000325,0.02374910183680612
945,945,148546,Lorenzo Pellegrini,2020,2021,6.59,6.67875,6.6235,6.6095176,6.88693760646997,0.0887500000000001,0.033500000000000085,0.019517600000000357,0.29693760646997003
946,946,71345,Chris Smalling,2020,2021,6.93,7.192500000000001,7.029099999999999,7.1231947,7.0487261769263085,0.26250000000000107,0.09909999999999908,0.19319470000000027,0.11872617692630882
947,947,145427,Pau López,2020,2021,6.46,6.8459090909090925,6.6667,6.7858324,6.517131380609881,0.38590909090909253,0.20669999999999966,0.32583240000000036,0.05713138060988143
948,948,44642,Davide Santon,2020,2021,7.02,6.917692307692308,7.0437999999999965,6.9505277,7.122323544272133,0.10230769230769177,0.023799999999996935,0.06947229999999927,0.1023235442721333
949,949,342606,Daniel Fuzato,2020,2021,6.84,6.84969696969697,6.831300000000003,6.81627,6.862808788193709,0.00969696969696976,0.0086999999999966,0.023729999999999585,0.022808788193708907
950,950,17949,Antonio Mirante,2020,2021,6.92,6.860833333333336,6.822300000000005,6.884776,6.687466101935116,0.05916666666666437,0.09769999999999524,0.035224000000000366,0.2325338980648839
951,951,44055,Pedro,2020,2021,5.46,6.426,6.4852000000000025,6.543192,5.408210708772045,0.9660000000000002,1.0252000000000026,1.0831920000000004,0.05178929122795495
952,952,102073,Bruno Peres,2020,2021,7.16,7.138260869565213,7.098600000000001,7.164968,7.173008103865362,0.021739130434786702,0.06139999999999901,0.004967999999999861,0.013008103865361775
953,953,343778,Marash Kumbulla,2020,2021,6.75,6.717297297297296,6.6402,6.678098,6.427092151592807,0.03270270270270359,0.1097999999999999,0.07190199999999969,0.3229078484071932
954,954,374869,Carles Pérez,2020,2021,6.32,6.426,6.505049999999994,6.432757,6.363592725538566,0.10599999999999987,0.18504999999999328,0.11275699999999933,0.043592725538565524
955,955,386668,Ebrima Darboe,2020,2021,6.9,7.229268292682925,7.167599999999998,7.1114044,6.835004849366545,0.3292682926829249,0.26759999999999806,0.21140439999999927,0.06499515063345562
956,956,364716,Bryan Reynolds,2020,2021,7.24,6.900476190476189,6.942299999999997,6.9248595,7.244011819960765,0.33952380952381134,0.2977000000000034,0.31514050000000005,0.0040118199607643845
957,957,84603,Juan Jesus,2020,2021,6.06,6.203333333333331,6.211000000000002,6.1108365,6.005408250730951,0.14333333333333176,0.15100000000000247,0.05083649999999995,0.05459174926904886
958,958,41220,Javier Pastore,2020,2021,6.64,6.676818181818183,6.912900000000003,6.869937,6.559403352695602,0.03681818181818297,0.2729000000000035,0.2299370000000005,0.08059664730439753
959,959,357388,Gonzalo Villar,2020,2021,6.48,6.676818181818183,6.758799999999997,6.656689,6.425895005854694,0.19681818181818223,0.27879999999999683,0.17668899999999965,0.05410499414530623
960,960,294044,Amadou Diawara,2020,2021,7.09,7.247066666666665,7.189000000000001,7.1048436,7.031566940380115,0.15706666666666536,0.09900000000000109,0.014843599999999846,0.058433059619884986
961,961,386519,Riccardo Calafiori,2020,2021,6.36,6.475084745762713,6.459200000000001,6.4711185,6.234701794262979,0.11508474576271244,0.09920000000000062,0.1111184999999999,0.1252982057370211
962,962,341525,Ibañez,2020,2021,6.69,6.676818181818183,6.742499999999999,6.7210817,6.705394262217205,0.01318181818181774,0.05249999999999844,0.031081699999999657,0.015394262217204968
963,963,141312,Davide Zappacosta,2014,2015,6.52,6.4545,6.509900000000003,6.5468183,6.468062692357162,0.06549999999999923,0.01009999999999689,0.026818300000000406,0.05193730764283799
964,964,9943,Cristian Raimondi,2014,2015,6.38,6.676818181818183,6.8452,6.8316135,6.314445969355701,0.29681818181818276,0.4652000000000003,0.45161349999999967,0.06555403064429921
965,965,14137,Guglielmo Stendardo,2014,2015,6.71,6.58162601626016,6.654599999999999,6.8420935,6.769093256448151,0.12837398373983966,0.05540000000000056,0.13209349999999986,0.05909325644815144
966,966,20596,Maximiliano Moralez,2014,2015,7.32,7.037999999999999,7.1547999999999945,7.3951926,7.279287666307111,0.2820000000000009,0.1652000000000058,0.07519259999999939,0.0407123336928894
967,967,22486,Boukary Dramé,2014,2015,6.71,6.67875,6.6781,6.6804476,6.685220292455184,0.03125,0.03190000000000026,0.029552400000000034,0.024779707544816176
968,968,14069,Cristiano Del Grosso,2014,2015,6.56,6.426938775510204,6.492599999999999,6.465948,6.7195297768517,0.1330612244897953,0.06740000000000101,0.09405199999999958,0.15952977685170033
969,969,9937,Giuseppe Biava,2014,2015,6.78,6.797999999999999,6.8420000000000005,6.790943,6.816148972236804,0.017999999999998906,0.06200000000000028,0.010943000000000147,0.0361489722368038
970,970,31161,Marcelo Estigarribia,2014,2015,6.43,6.8459090909090925,6.7765,6.647105,6.440440992948694,0.4159090909090928,0.3465000000000007,0.2171050000000001,0.010440992948693939
971,971,95504,Marco Sportiello,2014,2015,7.1,6.808219178082194,6.946999999999999,6.971214,7.140561786842659,0.29178082191780597,0.15300000000000047,0.12878599999999985,0.040561786842659764
972,972,30585,Nicolò Cherubin,2014,2015,7.2,7.216538461538461,7.109699999999998,7.051889,7.181285078806228,0.016538461538460503,0.09030000000000182,0.1481110000000001,0.01871492119377205
973,973,14157,Andrea Masiello,2014,2015,6.52,6.781315789473684,6.593100000000003,6.5522814,6.594818519101775,0.2613157894736844,0.07310000000000372,0.03228140000000046,0.0748185191017754
974,974,14484,Germán Denis,2014,2015,7.35,6.992183908045978,6.966600000000002,7.023687,7.4518254304880545,0.35781609195402186,0.3833999999999973,0.32631299999999985,0.10182543048805481
975,975,240989,Alberto Grassi,2014,2015,6.73,6.798059701492538,6.8091,6.856744,6.661010082385397,0.0680597014925377,0.0790999999999995,0.12674399999999952,0.06898991761460316
976,976,92329,Leonardo Spinazzola,2014,2015,6.97,6.692588235294116,6.7644,6.7720513,6.672322711616558,0.27741176470588336,0.20559999999999956,0.19794869999999953,0.29767728838344176
977,977,52467,Giorgio Frezzolini,2014,2015,6.74,6.367962962962964,6.712700000000007,6.4423676,6.714759644350479,0.3720370370370363,0.02729999999999322,0.29763240000000035,0.02524035564952154
978,978,122055,Lorenzo Rosseti,2014,2015,6.65,6.8459090909090925,6.8119,6.7502904,6.674970720043871,0.19590909090909214,0.16189999999999927,0.10029039999999956,0.024970720043870465
979,979,6638,Gianpaolo Bellini,2014,2015,7.17,7.229268292682925,7.418599999999998,7.45096,7.243464828014336,0.05926829268292533,0.24859999999999793,0.2809600000000003,0.07346482801433574
980,980,109085,Salvatore Molina,2014,2015,6.58,6.717297297297296,6.614999999999998,6.67609,6.584602231596735,0.13729729729729634,0.034999999999998366,0.09609000000000023,0.004602231596734896
981,981,83716,Daniele Baselli,2014,2015,7.01,7.229268292682925,7.039099999999999,7.016916,7.033252762285078,0.21926829268292547,0.029099999999998793,0.006916000000000366,0.023252762285078
982,982,85087,Richmond Boakye,2014,2015,7.19,6.782250000000002,6.909900000000002,6.9433994,7.461213101642762,0.4077499999999983,0.28009999999999824,0.24660060000000072,0.27121310164276125
983,983,1604,Lionel Scaloni,2014,2015,7.04,7.056964285714287,7.020999999999997,7.0545554,7.067708734041344,0.016964285714286653,0.019000000000002792,0.014555399999999885,0.027708734041343774
984,984,10930,Giulio Migliaccio,2014,2015,6.16,6.203333333333331,6.133499999999999,6.1353135,6.140177931778722,0.043333333333331225,0.0265000000000013,0.0246865000000005,0.019822068221277966
985,985,29574,Yohan Benalouane,2014,2015,7.21,6.475084745762713,6.7321,6.748812,6.923526330193697,0.7349152542372872,0.4779,0.46118799999999993,0.28647366980630284
986,986,31104,Vlada Avramov,2014,2015,6.61,6.433763440860217,6.5631,6.5604815,6.477976881478153,0.17623655913978364,0.04689999999999994,0.049518500000000465,0.13202311852184767
987,987,2863,Rolando Bianchi,2014,2015,6.46,6.67875,6.670299999999998,6.7025476,6.626192008108986,0.21875,0.21029999999999838,0.24254759999999997,0.16619200810898604
988,988,14126,Luca Cigarini,2014,2015,6.78,6.433763440860217,6.490899999999998,6.5627604,6.72124247012627,0.3462365591397836,0.28910000000000213,0.2172396000000001,0.05875752987373062
989,989,24175,Carlos Carmona,2014,2015,6.8,6.861333333333335,6.897800000000001,6.8610044,6.874106424999514,0.06133333333333546,0.09780000000000122,0.06100439999999985,0.07410642499951425
990,990,30585,Nicolò Cherubin,2015,2016,6.86,6.965294117647061,6.896599999999998,6.930494,6.931313178506946,0.10529411764706076,0.0365999999999973,0.07049400000000006,0.07131317850694607
991,991,294137,Andrea Conti,2015,2016,6.19,6.585000000000001,6.580900000000005,6.4851723,6.137425749242984,0.39500000000000046,0.3909000000000047,0.29517229999999994,0.05257425075701683
992,992,14484,Germán Denis,2015,2016,6.9,6.965294117647061,6.931099999999999,7.009171,6.831281240239419,0.06529411764706072,0.031099999999998573,0.10917099999999991,0.06871875976058117
993,993,14157,Andrea Masiello,2015,2016,6.19,6.381315789473685,6.189200000000004,6.221514,6.047646689035374,0.191315789473685,0.0007999999999963592,0.0315139999999996,0.14235331096462644
994,994,57560,Luigi Giorgi,2015,2016,6.98,6.692588235294116,6.810099999999999,6.756955,7.022671528119959,0.28741176470588403,0.16990000000000105,0.22304500000000083,0.04267152811995878
995,995,302691,Remo Freuler,2015,2016,6.16,6.4545,6.465200000000003,6.380508,5.9891513825232,0.2945000000000002,0.3052000000000028,0.2205079999999997,0.1708486174767998
996,996,22605,Gabriel Paletta,2015,2016,6.79,6.692588235294116,6.766799999999998,6.820424,6.968379387350009,0.09741176470588364,0.023200000000001886,0.030424000000000007,0.17837938735000858
997,997,95504,Marco Sportiello,2015,2016,6.17,6.203333333333331,6.2923,6.2694426,6.184898555389769,0.03333333333333144,0.12230000000000008,0.09944259999999971,0.014898555389769363
998,998,14137,Guglielmo Stendardo,2015,2016,6.98,7.047272727272728,7.144499999999997,6.946023,7.035815100666645,0.06727272727272737,0.16449999999999676,0.033977000000000146,0.055815100666644746
999,999,6638,Gianpaolo Bellini,2015,2016,6.43,6.797999999999999,6.843600000000004,6.830337,6.045948449038447,0.36799999999999944,0.4136000000000042,0.4003370000000004,0.3840515509615523
1000,1000,31161,Marcelo Estigarribia,2015,2016,7.35,7.247066666666665,7.096600000000003,7.095495,7.3574938313137,0.10293333333333443,0.2533999999999965,0.254505,0.007493831313700738
1001,1001,20596,Maximiliano Moralez,2015,2016,6.92,6.965294117647061,6.950300000000001,6.8721175,7.055419637606399,0.04529411764706115,0.030300000000001326,0.04788250000000005,0.1354196376063994
1002,1002,129546,Davide Bassi,2015,2016,6.59,6.58162601626016,6.520899999999996,6.471483,6.582514269716615,0.008373983739839552,0.06910000000000416,0.11851699999999976,0.007485730283384839
1003,1003,295006,Boris Radunovic,2015,2016,6.35,6.609148936170213,6.771,6.697301,6.334257117611613,0.25914893617021306,0.42100000000000026,0.34730100000000075,0.015742882388386725
1004,1004,136279,Roberto Gagliardini,2015,2016,7.05,7.216538461538461,7.246399999999999,7.1327906,7.010596359696561,0.16653846153846086,0.1963999999999988,0.08279060000000005,0.03940364030343879
1005,1005,19023,Davide Brivio,2015,2016,6.84,6.823809523809524,6.9621,6.8948617,6.691233171068491,0.016190476190475422,0.12210000000000054,0.05486170000000001,0.1487668289315085
1006,1006,30310,Alessandro Diamanti,2015,2016,6.81,6.860833333333336,6.840700000000004,6.978421,6.632706426521349,0.05083333333333595,0.030700000000004835,0.16842100000000038,0.17729357347865093
1007,1007,22486,Boukary Dramé,2015,2016,6.79,6.84969696969697,6.696200000000002,6.7932663,6.80907459099269,0.05969696969696958,0.09379999999999811,0.0032662999999999442,0.019074590992690155
1008,1008,14126,Luca Cigarini,2015,2016,6.8,6.784204545454545,6.727500000000003,6.757915,6.72139692804777,0.01579545454545439,0.07249999999999712,0.04208500000000015,0.07860307195223015
1009,1009,90287,Jasmin Kurtic,2015,2016,6.96,6.787166666666666,7.031199999999997,6.912739,7.03125279280388,0.17283333333333406,0.0711999999999966,0.047260999999999775,0.07125279280387975
1010,1010,85070,Marten de Roon,2015,2016,7.01,6.784204545454545,6.857600000000008,6.8250732,7.004364589398909,0.22579545454545435,0.1523999999999921,0.1849267999999995,0.00563541060109074
1011,1011,9943,Cristian Raimondi,2015,2016,6.21,6.203333333333331,6.243400000000001,6.2109056,6.1538776589545074,0.006666666666668597,0.033400000000001207,0.000905600000000284,0.05612234104549252
1012,1012,5734,Mauricio Pinilla,2015,2016,6.89,6.787166666666666,6.759700000000001,6.839587,6.89135213669196,0.10283333333333378,0.1302999999999983,0.05041299999999982,0.0013521366919606592
1013,1013,121222,Gaetano Monachello,2015,2016,6.67,7.056964285714287,6.926100000000004,6.879096,6.669288819035659,0.38696428571428676,0.25610000000000444,0.20909599999999973,0.0007111809643411959
1014,1014,240989,Alberto Grassi,2015,2016,6.49,6.58162601626016,6.613700000000002,6.653997,6.360638406594914,0.09162601626016009,0.12370000000000214,0.16399700000000017,0.12936159340508624
1015,1015,24175,Carlos Carmona,2015,2016,6.0,6.0805,6.031233333333334,6.097627,6.101586418207645,0.0804999999999998,0.031233333333333668,0.09762700000000013,0.10158641820764469
1016,1016,10930,Giulio Migliaccio,2015,2016,7.13,7.192500000000001,7.007500000000004,7.002034,7.18412289955717,0.06250000000000089,0.12249999999999606,0.1279659999999998,0.054122899557170534
1017,1017,135890,Hans Hateboer,2016,2017,6.55,6.692588235294116,6.7075,6.749799,6.445004042756104,0.14258823529411657,0.15749999999999975,0.1997990000000005,0.10499595724389543
1018,1018,10930,Giulio Migliaccio,2016,2017,6.52,6.692588235294116,6.6199999999999966,6.579553,6.526003798599319,0.17258823529411682,0.09999999999999698,0.05955300000000019,0.006003798599319765
1019,1019,14157,Andrea Masiello,2016,2017,6.76,6.717297297297296,6.762399999999997,6.6182456,6.721540687062069,0.04270270270270338,0.002399999999997071,0.14175439999999995,0.038459312937931145
1020,1020,137832,Mattia Caldara,2016,2017,6.82,6.58162601626016,6.621300000000002,6.6551466,6.675626642813582,0.23837398373983998,0.19869999999999788,0.16485340000000015,0.14437335718641808
1021,1021,294137,Andrea Conti,2016,2017,6.11,6.690952380952384,6.591800000000004,6.4432445,5.957368982591148,0.5809523809523833,0.48180000000000334,0.3332444999999993,0.15263101740885254
1022,1022,92329,Leonardo Spinazzola,2016,2017,6.55,6.614069767441863,6.682299999999997,6.6415615,6.832134660061762,0.06406976744186288,0.1322999999999972,0.09156150000000007,0.2821346600617618
1023,1023,261788,Bryan Cabezas,2016,2017,6.01,6.0805,5.981649999999999,5.9460216,6.022948536542017,0.07050000000000001,0.02835000000000054,0.06397839999999988,0.012948536542016775
