,Unnamed: 0,age,height,id,name,position,weight
0,0,22,175,387417,Tetê, AM(R),70
10,10,19,0,415172,Castello Lukeba, D(C),0
13,13,28,195,127464,Julian Pollersbeck, GK,87
21,21,28,173,132704,Henrique," D(L),M(L)",71
27,27,20,0,425366,Bradley Barcola, Forward,0
2,2,25,184,242791,Gerson, M(CLR),78
7,7,25,173,255071,Cengiz Ünder, AM(CLR),66
8,8,28,190,319364,Luan Peres, D(CL),74
9,9,25,180,322668,Amine Harit," AM(CLR),FW",67
13,13,27,189,145427,Pau López, GK,77
16,16,21,170,397468,Konrad De la Fuente, AM(L),63
26,26,20,0,409892,Oussama Targhalline, Midfielder,0
5,5,21,180,408033,Vanderson," D(R),M(R)",0
16,16,23,183,349699,Ismail Jakobs," D(L),M(L)",75
21,21,21,183,357081,Myron Boadu, FW,67
22,22,19,0,426647,Felix Lemarechal, Midfielder,0
24,24,20,0,426648,Maghnes Akliouche, Midfielder,0
26,26,20,185,431684,Tiago Ribeiro, Midfielder,68
1,1,30,182,79976,Andy Delort," AM(R),FW",82
12,12,25,188,329647,Pablo Rosario, DMC,73
23,23,23,182,328987,Calvin Stengs, AM(CR),74
26,26,22,183,362801,Billal Brahimi, Forward,0
18,18,23,196,262515,Gianluigi Donnarumma, GK,90
19,19,20,176,395221,Nuno Mendes," D(L),M(L)",70
25,25,21,183,372927,Éric Ebimbe, AM(CR),66
27,27,17,196,421405,El Chadaille Bitshiabu, Defender,0
28,28,19,0,437309,Djeidi Gassama, Forward,0
29,29,19,0,425077,Sekou Yansané, Forward,0
32,32,31,193,234358,Alexandre Letellier, GK,93
33,33,19,0,421404,Nathan Bitumazala, Midfielder,0
34,34,18,0,413187,Ismaël Gharbi, Midfielder,0
2,2,28,181,140051,Gaëtan Laborde," AM(CLR),FW",78
3,3,24,179,369887,Lovro Majer, AM(CR),75
5,5,20,0,422135,Kamaldeen Sulemana, AM(L),0
8,8,27,183,236558,Baptiste Santamaría, DMC,78
10,10,22,191,398416,Loïc Badé, D(C),89
12,12,27,173,320738,Birger Meling," D(LR),DMC",64
13,13,19,189,362738,Dogan Alemdar, GK,0
14,14,22,180,405170,Warmed Omari, D(C),59
17,17,22,179,402874,Lorenz Assignon, D(R),67
24,24,17,183,422885,Mathys Tel, Forward,0
25,25,19,0,425118,Loum Tchaouna, Forward,0
27,27,17,180,431340,Jeanuël Belocian, Defender,0
0,0,42,182,1792,Ronaldinho, AM(C),80
2,2,46,186,500,Alessandro Nesta, D(C),80
4,4,43,177,2579,Andrea Pirlo, M(C),68
5,5,40,182,5869,Luca Antonini," D(CL),M(L)",70
6,6,45,182,191,Massimo Ambrosini, M(C),72
7,7,40,180,4644,Marco Borriello, FW,73
8,8,44,186,2955,Kakha Kaladze," D(C),DMC",76
9,9,46,177,1690,Clarence Seedorf, M(C),80
10,10,35,180,23206,Ignazio Abate," D(R),M(R)",73
12,12,45,187,9956,Marco Storari, GK,76
13,13,45,191,2533,Christian Abbiati, GK,92
14,14,44,177,591,Gennaro Gattuso," D(C),M(C)",77
15,15,48,195,9868,Dida, GK,85
16,16,50,181,798,Giuseppe Favalli, DMC,77
17,17,45,181,160,Gianluca Zambrotta, D(CR),76
19,19,46,182,546,Massimo Oddo," D(R),M(R)",76
21,21,39,186,8013,Klaas Jan Huntelaar, FW,83
22,22,45,184,871,Marek Jankulovski, D(C),76
23,23,42,183,5912,Mancini, Midfielder,78
24,24,49,181,158,Filippo Inzaghi, FW,74
25,25,32,178,70148,Rodney Strasser, M(C),80
26,26,30,179,83219,Andrea De Vito, Defender,74
27,27,31,188,70576,Gianmarco Zigoni, Forward,80
0,0,42,182,1657,Thomas Manfredini, D(C),84
1,1,41,172,12141,Jaime Valdés, AM(C),66
3,3,42,178,6638,Gianpaolo Bellini, D(LR),75
4,4,38,180,10705,Edgar Barreto, M(C),79
5,5,42,178,10433,Ferreira Pinto," D(C),M(R)",70
6,6,40,183,11348,Leonardo Talamonti, D(CL),77
7,7,38,187,18723,Federico Peluso," D(CL),M(L)",82
8,8,49,185,151,Cristiano Doni, AM(CL),79
9,9,36,184,12542,Daniele Capelli, D(CR),82
10,10,35,189,42879,Andrea Consigli, GK,82
11,11,38,179,23043,Simone Padoin," D(LR),M(CLR)",73
12,12,38,183,12492,György Garics," D(R),M(R)",76
13,13,44,180,5612,Simone Tiribocchi," AM(L),FW",79
14,14,45,184,13720,Paolo Bianco, D(C),77
15,15,46,178,1969,Diego De Ascentis, M(CR),77
16,16,42,189,15845,Maximiliano Pellegrino," D(L),DMC",81
17,17,48,186,1136,Nicola Amoruso," AM(L),FW",75
18,18,44,188,17953,Ferdinando Coppola, GK,86
20,20,43,180,10860,Fabio Caserta," D(C),DMC",71
21,21,35,184,13901,Robert Acquafresca, FW,67
22,22,48,174,1963,Sergio Volpi, Midfielder,69
23,23,35,180,15438,Fabio Ceravolo, FW,73
24,24,34,186,35640,Ivan Radovanovic," D(C),DMC",80
25,25,33,180,40384,Giacomo Bonaventura, M(CLR),75
27,27,30,181,74921,Manolo Gabbiadini," AM(CLR),FW",75
28,28,39,184,6167,Paolo Zanetti, Midfielder,76
29,29,35,182,32396,Nicola Madonna, Defender,72
30,30,34,189,23313,Christian Tiboni, Forward,78
0,0,44,188,460,Lúcio, D(C),84
2,2,43,183,10090,Diego Milito, FW,78
6,6,42,177,9838,Esteban Cambiasso," D(C),M(C)",78
7,7,49,178,2668,Javier Zanetti," D(R),DMC,M(R)",75
8,8,44,183,575,Walter Samuel, D(C),83
10,10,44,181,1692,Dejan Stankovic," D(C),M(CR),FW",75
12,12,41,184,4029,Cristian Chivu, D(C),83
13,13,31,187,44642,Davide Santon, D(LR),77
14,14,39,184,6093,Goran Pandev," M(CR),FW",75
15,15,46,173,532,Iván Córdoba," D(L),DMC",70
16,16,35,188,20068,McDonald Mariga, DMC,86
17,17,43,186,14149,Julio César, GK,80
18,18,38,179,6166,Sulley Muntari, M(C),76
19,19,49,193,242,Marco Materazzi, DMC,92
20,20,38,175,5964,Ricardo Quaresma, AM(CLR),68
22,22,33,192,34693,Marko Arnautovic," AM(CLR),FW",83
23,23,31,180,82962,Alen Stevanovic, AM(L),75
24,24,32,189,73948,Rene Krhin, DMC,80
25,25,42,183,9933,David Suazo, AM(R),75
0,0,38,187,9991,Giorgio Chiellini, D(C),85
2,2,47,173,484,Alessandro Del Piero," AM(CL),FW",73
3,3,39,185,13551,Felipe Melo," D(C),M(C)",84
5,5,42,191,2855,Vincenzo Iaquinta," AM(C),FW",84
6,6,49,176,1032,Fabio Cannavaro," D(L),DMC",75
7,7,45,185,2959,Nicola Legrottaglie, D(C),73
8,8,45,172,4042,Mauro Camoranesi," D(C),DMC",73
10,10,36,180,20211,Claudio Marchisio, M(C),74
11,11,44,190,878,David Trezeguet," AM(CL),FW",85
12,12,35,180,34112,Antonio Candreva, M(CLR),70
14,14,42,186,5795,Amauri, FW,83
15,15,35,165,30582,Sebastian Giovinco," AM(C),FW",59
16,16,44,184,800,Jonathan Zebina, D(C),80
18,18,39,182,15407,Cristian Molinaro," D(L),M(L)",82
22,22,42,185,4596,Zdenek Grygera, D(R),79
24,24,52,184,2621,Antonio Chimenti, Goalkeeper,77
25,25,32,186,79316,Luca Marrone," D(C),DMC",75
27,27,45,189,2856,Alexander Manninger, GK,85
28,28,30,188,83231,Manuel Giandonato, Midfielder,77
29,29,36,182,14123,Michele Paolucci, Midfielder,80
0,0,42,181,5070,Hugo Campagnaro, D(CR),85
1,1,35,183,13475,Marek Hamsik," M(C),FW",79
3,3,45,172,22093,Gianluca Grava," D(C),M(R)",68
4,4,39,180,9730,Fabio Quagliarella, FW,79
5,5,38,167,24997,Walter Gargano, DMC,73
6,6,40,178,6165,Michele Pazienza, DMC,75
7,7,40,184,2943,Christian Maggio," D(R),M(R)",79
9,9,41,185,538,Paolo Cannavaro, D(C),83
10,10,44,181,9966,Salvatore Aronica, D(C),78
11,11,36,181,23498,Fabiano Santacroce, D(C),72
12,12,42,184,9952,Matteo Contini, D(C),76
13,13,36,172,26682,Juan Camilo Zuñiga," D(LR),M(L)",72
14,14,38,179,18258,Jesús Dátolo, M(CL),77
15,15,39,191,12747,Leandro Rinaudo, D(C),78
16,16,41,182,14484,Germán Denis, FW,87
19,19,42,177,22890,Mariano Bogliacino," AM(C),FW",72
20,20,38,179,9980,Erminio Rullo, Defender,78
21,21,40,178,2862,Inácio Piá, Forward,68
22,22,31,177,83389,Raffaele Maiello, M(C),73
1,1,45,180,183,Francesco Totti," AM(CL),FW",82
2,2,38,186,4580,Mirko Vucinic, FW,76
3,3,43,182,3729,Juan, D(C),74
4,4,39,184,5202,Daniele De Rossi," D(C),M(C)",83
5,5,41,188,1045,John Arne Riise, D(L),77
7,7,41,183,10333,Nicolás Burdisso, D(C),81
8,8,45,187,5785,Marco Cassetti," D(C),M(R)",80
9,9,42,177,5698,Rodrigo Taddei, M(C),69
11,11,36,188,12874,Marco Motta," D(R),M(R)",81
12,12,40,187,2303,Philippe Mexes, D(C),82
13,13,45,178,1964,Simone Perrotta," D(C),M(CR),FW",72
14,14,43,187,24526,Julio Sergio, GK,80
15,15,41,179,2568,Matteo Brighi, M(C),78
16,16,37,180,14118,Stefano Guberti," AM(CL),FW",68
17,17,41,193,19161,Artur Moraes, GK,90
20,20,40,183,9444,Julio Baptista," AM(C),FW",86
21,21,36,192,22108,Ricardo Faty," D(C),DMC",82
22,22,39,188,7459,Adrian Florin Pit, Midfielder,80
23,23,33,186,14255,Stefano Okaka, FW,82
26,26,47,174,470,Max Tonetto, Defender,67
27,27,44,185,4609,Bogdan Lobont, GK,78
28,28,30,185,82967,Stefano Pettinari, Forward,75
2,2,46,186,5689,Mario Yepes, D(C),83
17,17,33,185,70699,Dídac Vilá," D(L),M(L)",74
19,19,40,175,711,Antonio Cassano," AM(CL),FW",80
26,26,40,190,6022,Marco Amelia, GK,90
27,27,30,179,83220,Alexander Merkel, M(CR),73
29,29,36,176,17491,Urby Emanuelson," D(L),M(CLR)",68
31,31,30,185,96002,Giacomo Beretta, Forward,80
33,33,31,171,91541,Nnamdi Oduamadi, Forward,65
2,2,34,195,27421,Andrea Ranocchia, D(C),81
7,7,38,180,9975,Giampaolo Pazzini, FW,77
13,13,39,181,10610,Houssine Kharja," D(C),M(C),FW",77
18,18,30,187,91312,Felice Natalino, Defender,74
19,19,34,177,41237,Jonathan Biabiany," M(LR),FW",73
21,21,47,192,3155,Luca Castellazzi, GK,89
24,24,31,176,67432,Joel Obi, M(CR),71
26,26,31,183,91311,Nwankwo Obiora, DMC,77
29,29,31,187,74162,Denis Alibec, FW,77
3,3,37,182,10119,Milos Krasic, M(R),74
10,10,38,183,25079,Alessandro Matri, FW,80
13,13,30,194,93459,Frederik Sørensen, D(CR),87
14,14,39,178,9894,Simone Pepe, M(C),73
15,15,35,190,20664,Leonardo Bonucci, D(C),85
22,22,39,181,24240,Jorge Martínez, FW,80
27,27,30,180,83451,Filippo Boniperti, Midfielder,74
29,29,35,180,30836,Davide Lanzafame, M(CL),78
30,30,31,181,78909,Niccolò Giannetti, Forward,74
31,31,30,186,92330,Alberto Libertazzi, Forward,82
11,11,42,187,4229,Emilson Cribari," D(L),M(L)",79
13,13,38,187,24108,Hassan Yebda, M(C),77
17,17,43,175,10708,Giuseppe Mascara," AM(CL),FW",66
18,18,34,180,44094,Luigi Vitale, FW,71
21,21,46,188,2072,Cristiano Lucarelli," AM(C),FW",85
22,22,30,184,69730,Nicolao Dumitru, Forward,76
23,23,42,178,156,Manuele Blasi, DMC,67
8,8,45,186,10367,Simone Loria, D(C),82
13,13,42,171,10414,Fábio Simplício," D(C),M(C),FW",75
16,16,33,188,71585,Guillermo Burdisso, D(C),84
19,19,43,184,2619,Paolo Castellini, D(C),74
21,21,36,184,15651,Leandro Greco, M(C),75
23,23,40,189,2162,Adriano, Forward,95
24,24,29,176,98567,Gianluca Caprari," AM(CLR),FW",72
25,25,35,180,14254,Aleandro Rosi," D(R),M(R)",77
3,3,37,179,10015,Djamel Mesbah," D(L),M(L)",75
17,17,37,175,19553,Antonio Nocerino, M(C),74
26,26,38,185,13554,Maximiliano López, FW,81
6,6,35,160,20596,Maximiliano Moralez," M(CLR),FW",52
7,7,36,185,14157,Andrea Masiello, D(CR),75
8,8,41,182,9943,Cristian Raimondi," D(R),M(R)",78
9,9,41,190,14137,Guglielmo Stendardo, D(C),89
10,10,46,187,52467,Giorgio Frezzolini, Goalkeeper,81
11,11,33,187,79442,Ezequiel Schelotto," D(R),M(LR)",77
12,12,35,179,24175,Carlos Carmona, DMC,68
14,14,43,184,22130,Ciro Polito, Goalkeeper,83
16,16,41,185,12455,Michele Ferri, D(R),81
17,17,37,189,59281,Riccardo Cazzola, M(C),80
19,19,41,186,4397,Stefano Lucchini, D(C),76
21,21,33,176,67261,Guido Marilungo, FW,72
25,25,40,174,58830,Alessandro Carrozza, Midfielder,73
26,26,36,177,27532,Leonardo Pettinari, Forward,73
28,28,44,178,9941,Massimo Mutarelli, AM(C),74
29,29,30,181,83718,Nadir Minotti, Midfielder,70
4,4,36,183,22701,Fredy Guarín, M(CR),77
9,9,34,188,41489,Ricardo Álvarez, M(CR),84
16,16,32,182,31355,Andrea Poli, M(CL),77
18,18,35,176,14524,Mauro Zárate," M(CLR),FW",76
22,22,36,170,28485,Jonathan," D(R),M(R)",72
23,23,30,180,33875,Marco Faraoni," D(R),M(R)",71
27,27,40,177,6145,Angelo Palombo," D(C),DMC",77
28,28,30,186,83755,Samuele Longo, FW,81
29,29,31,185,84603,Juan Jesus, D(CL),83
14,14,37,167,72296,Emanuele Giaccherini, M(CLR),60
18,18,34,181,31161,Marcelo Estigarribia," D(L),M(CLR)",71
24,24,35,176,14044,Eljero Elia," AM(LR),FW",70
6,6,38,183,15401,Gökhan Inler, DMC,79
9,9,39,195,11134,Antonio Rosati, GK,88
11,11,36,179,14831,Blerim Dzemaili, M(C),73
12,12,37,188,36096,Miguel Britos, D(CL),82
13,13,33,187,38581,Ignacio Fideleff, Defender,81
14,14,33,190,44847,Federico Fernández, D(C),83
20,20,40,180,5852,Mario Santana, M(L),72
23,23,35,171,41277,Cristian Chávez," AM(L),FW",70
24,24,32,173,112183,Massimiliano Ammendola, Midfielder,64
1,1,37,192,10376,Gianluca Curci, GK,90
11,11,36,182,40802,Marquinho, M(CL),79
13,13,36,182,20766,Daniel Osvaldo," AM(C),FW",81
22,22,29,185,91173,Tallo Gadji-Celi Carmel Junior, FW,80
24,24,30,180,98140,Federico Viviani, DMC,75
28,28,29,175,110509,Giammario Piscitella, Forward,68
1,1,37,182,9974,Riccardo Montolivo, M(C),79
7,7,35,184,26854,Kevin Constant," D(L),M(CL)",80
10,10,34,192,54968,Francesco Acerbi, D(C),88
28,28,37,185,31792,Bakaye Traoré, M(C),72
6,6,39,175,14069,Cristiano Del Grosso," D(L),M(L)",70
7,7,44,182,1604,Lionel Scaloni, D(R),80
12,12,37,187,17950,Michele Canini, D(C),84
18,18,34,185,19023,Davide Brivio," D(L),M(L)",82
19,19,35,186,57560,Luigi Giorgi, M(CR),80
20,20,39,180,14070,Davide Biondini, M(C),77
23,23,29,182,87310,Marko Livaja," AM(C),FW",84
24,24,28,177,120030,Antonio Palma, Midfielder,70
25,25,43,168,6420,Franco Brienza, M(CR),68
26,26,30,168,97214,Giuseppe De Luca, FW,70
27,27,34,176,23473,James Troisi, Midfielder,75
28,28,37,183,23908,Carlos Matheu, D(C),80
29,29,34,170,70561,Matteo Scozzarella, DMC,65
30,30,37,182,32236,Facundo Parra, FW,74
34,34,42,185,9979,Igor Budan," AM(C),FW",80
3,3,40,180,14871,Rodrigo Palacio," AM(CLR),FW",75
9,9,36,180,31177,Álvaro Pereira," D(L),M(L)",78
15,15,38,193,9972,Samir Handanovic, GK,92
18,18,37,187,19679,Matías Silvestre, D(C),78
19,19,28,184,118141,Simone Pasa, Midfielder,78
21,21,45,177,4179,Tommaso Rocchi, FW,75
23,23,28,183,118140,Marco Benassi, M(CR),80
25,25,40,180,12564,Gaby Mudingayi, M(C),80
28,28,34,186,18963,Zdravko Kuzmanovic, M(C),80
29,29,38,187,19676,Juan Carrizo, GK,87
30,30,29,187,129906,Lukas Spendlhofer, Defender,82
32,32,28,172,118146,Luca Garritano, Midfielder,67
33,33,29,187,118793,Francesco Forte, Forward,75
35,35,29,178,113762,Alfred Duncan, DMC,78
4,4,33,173,35549,Kwadwo Asamoah," D(L),M(CL)",75
25,25,29,183,123359,Stefano Beltrame, DMC,73
26,26,40,186,30580,Rubinho, GK,82
5,5,37,183,12462,Valon Behrami, M(C),80
9,9,41,185,661,Alessandro Gamberini, D(C),78
13,13,31,163,83390,Lorenzo Insigne," AM(CL),FW",59
16,16,40,180,6107,Giandomenico Mesto," D(R),M(R)",74
17,17,35,174,24419,Pablo Armero," D(L),M(L)",81
19,19,32,185,67835,Omar El Kaddouri, AM(CL),82
21,21,39,179,5997,Marco Donadel, M(C),73
22,22,40,179,9892,Emanuele Calaiò, FW,73
26,26,47,190,44087,Roberto Colombo, Goalkeeper,80
27,27,28,172,122370,Roberto Insigne, AM(C),65
4,4,35,184,18139,Castán, D(C),80
6,6,33,173,83644,Iván Piris, D(CLR),76
7,7,37,185,23567,Vasilis Torosidis," D(CLR),M(R)",80
9,9,27,185,118158,Alessio Romagnoli, D(CL),75
11,11,35,185,22825,Michael Bradley," D(C),M(C)",87
14,14,31,193,35177,Panagiotis Tachtsidis, DMC,86
17,17,31,181,67434,Mattia Destro, FW,73
18,18,40,178,13356,Federico Balzaretti, D(L),70
19,19,30,181,76953,Dodô," D(L),M(L)",79
21,21,34,186,90180,Mauro Goicoechea, GK,82
23,23,28,175,118157,Nicolás López," AM(CLR),FW",68
0,0,33,185,24642,Adel Taarabt," M(CL),FW",77
1,1,27,186,109149,Bryan Cristante," D(C),M(C)",80
13,13,36,182,24605,Keisuke Honda, M(CR),74
18,18,36,184,12032,Valter Birsa," M(CLR),FW",83
29,29,29,193,101657,Gabriel Vasconcelos, GK,86
30,30,30,184,90878,Riccardo Saponara, AM(CL),73
31,31,27,190,122296,Andrea Petagna, FW,85
0,0,30,192,95504,Marco Sportiello, GK,87
8,8,35,185,29574,Yohan Benalouane, D(CR),86
9,9,41,182,10930,Giulio Migliaccio, DMC,72
10,10,28,187,137832,Mattia Caldara, D(C),80
18,18,32,180,83717,Moussa Koné, DMC,71
20,20,30,182,83716,Daniele Baselli, M(C),70
26,26,29,185,113989,Constantin Nica, D(R),81
27,27,27,183,149513,Joakim Olausson, Midfielder,70
29,29,29,184,107623,Rubén Bentancourt, Forward,80
0,0,37,180,17108,Hernanes, M(C),78
16,16,34,180,64271,Danilo D'Ambrosio," D(CLR),M(LR)",75
18,18,30,180,85692,Saphir Taïder, M(CL),73
24,24,28,175,101953,Wallace Oliveira, D(R),72
25,25,32,175,72786,Rubén Botta," AM(CLR),FW",65
27,27,25,182,149543,Federico Bonazzoli," AM(C),FW",79
10,10,34,191,23547,Angelo Ogbonna, D(C),86
4,4,35,169,23100,Dries Mertens," AM(CLR),FW",61
8,8,31,187,92894,Bruno Uvini, D(C),85
9,9,31,186,82062,Faouzi Ghoulam, D(L),80
19,19,35,185,40765,Henrique, D(CR),84
21,21,42,184,11377,Toni Doblas, GK,78
23,23,31,189,41073,Duván Zapata, FW,88
24,24,32,186,74554,Rafael Cabral, GK,88
27,27,28,178,108942,Josip Radosevic, DMC,80
28,28,31,173,90952,Davide Bariti, Midfielder,65
29,29,27,184,149098,Igor Lasicki, Defender,75
6,6,34,176,52380,Radja Nainggolan, M(C),65
12,12,30,182,68034,Adem Ljajic," AM(CLR),FW",80
13,13,31,187,77397,Lukasz Skorupski, GK,84
14,14,31,185,64075,Rafael Tolói, D(C),75
26,26,26,184,141269,Luca Mazzitelli, DMC,76
28,28,28,175,112227,Federico Ricci, AM(LR),63
1,1,35,184,14040,Luca Antonelli," D(L),M(CL)",79
8,8,36,190,22605,Gabriel Paletta, D(C),88
13,13,35,186,23065,Salvatore Bocchetti, D(C),81
28,28,25,177,260498,Davide Calabria," D(LR),M(R)",70
30,30,26,175,137069,Alessandro Mastalli, Midfielder,75
33,33,26,176,141870,Davide Di Molfetta, Forward,70
34,34,24,182,260906,Gian Felicioli, Defender,74
0,0,38,185,5734,Mauricio Pinilla, FW,75
2,2,45,180,9937,Giuseppe Biava, D(C),73
3,3,37,180,22486,Boukary Dramé," D(L),M(L)",78
16,16,30,177,109085,Salvatore Molina," DMC,M(LR)",74
22,22,31,173,79498,Marco D'Alessandro, M(LR),71
23,23,35,188,30585,Nicolò Cherubin, D(CL),83
26,26,39,188,2863,Rolando Bianchi, FW,78
27,27,27,183,240989,Alberto Grassi, DMC,75
28,28,29,186,85087,Richmond Boakye, FW,80
29,29,28,188,122055,Lorenzo Rosseti, Forward,77
30,30,29,186,92329,Leonardo Spinazzola," D(LR),M(L)",75
31,31,43,188,31104,Vlada Avramov, GK,80
13,13,29,181,87449,Marcelo Brozovic, M(CR),68
19,19,38,188,9973,Felipe, D(CL),75
24,24,27,180,121968,Isaac Donkor, Defender,71
26,26,27,187,118142,Ibrahima Mbaye," D(LR),M(LR)",70
28,28,26,177,248154,Gaston Camara, Midfielder,69
29,29,25,180,249865,Assane Gnoukouri, M(C),77
32,32,26,188,137840,George Puscas, FW,77
33,33,24,175,255929,Federico Dimarco," D(CL),M(L)",75
11,11,35,178,77350,Rômulo," D(R),M(CR)",72
14,14,31,182,90000,Roberto Pereyra," M(CLR),FW",77
20,20,29,181,97265,Stefano Sturaro, M(CL),80
25,25,27,182,143992,Federico Mattiello, M(LR),73
27,27,24,180,259527,Mattia Vitale, Midfielder,69
0,0,31,195,90880,Kalidou Koulibaly, D(C),89
5,5,32,183,92691,David López," D(C),DMC",81
8,8,35,186,40966,Ivan Strinic, D(L),78
16,16,36,191,38236,Michu," AM(C),FW",76
23,23,26,191,255292,Sebastiano Luperto, D(C),75
24,24,39,194,18208,Mariano Andújar, GK,87
0,0,35,188,44643,Davide Astori, D(C),80
1,1,38,184,21499,José Holebas," D(CL),M(L)",77
4,4,31,189,70149,Kostas Manolas, D(C),83
18,18,29,172,97452,Juan Iturbe, AM(LR),64
19,19,28,182,93854,Salih Uçan, M(C),65
20,20,32,186,74805,Victor Ibarbo," AM(LR),FW",69
21,21,26,168,244301,Daniele Verde, AM(CLR),64
25,25,34,178,27909,Seydou Doumbia, FW,74
26,26,27,182,240886,Michele Somma, Defender,76
29,29,26,186,148546,Lorenzo Pellegrini, M(CL),77
30,30,26,180,135057,Antonio Sanabria, FW,70
31,31,39,193,14636,Nicolás Spolli, D(C),88
5,5,35,186,32514,Juraj Kucka, M(CLR),86
16,16,31,179,67428,Andrea Bertolacci, M(C),75
19,19,26,169,140116,José Mauri, DMC,63
20,20,35,184,14105,Luiz Adriano," AM(CL),FW",80
28,28,24,185,273539,Manuel Locatelli, M(C),75
29,29,28,188,97262,Rodrigo Ely, D(C),83
2,2,31,185,85070,Marten de Roon," D(C),DMC",76
3,3,28,190,136279,Roberto Gagliardini, DMC,77
9,9,29,190,100962,Berat Djimsiti, D(C),83
13,13,28,184,294137,Andrea Conti," D(R),M(R)",76
14,14,30,180,302691,Remo Freuler, DMC,80
20,20,33,186,90287,Jasmin Kurtic, M(CL),88
22,22,39,180,30310,Alessandro Diamanti," M(CR),FW",75
28,28,37,190,129546,Davide Bassi, GK,82
29,29,28,184,121222,Gaetano Monachello, Forward,79
31,31,26,194,295006,Boris Radunovic, GK,84
21,21,35,179,22377,Éder," AM(CLR),FW",72
24,24,25,184,312847,Fabio Della Giovanna, Defender,74
25,25,25,182,294136,Rey Manaj, FW,76
26,26,25,188,296723,Ionut Radu, GK,70
1,1,28,177,114863,Paulo Dybala," AM(CR),FW",75
2,2,31,180,100995,Alex Sandro," D(CL),M(L)",80
27,27,25,190,297001,Andrea Favilli, FW,78
4,4,31,173,82438,Allan, DMC,73
10,10,28,182,108345,Elseid Hysaj," D(LR),M(R)",75
11,11,36,185,128746,Mirko Valdifiori, DMC,70
21,21,32,185,70675,Vasco Regini, D(CL),79
17,17,35,188,61083,Ervin Zukanovic, D(CL),85
20,20,25,192,297546,Umar Sadiq, FW,75
27,27,30,189,108117,Norbert Gyömbér," D(CR),DMC",74
29,29,23,180,300624,Marco Tumminello, Forward,76
31,31,25,176,297195,Lorenzo Di Livio, Midfielder,72
16,16,35,177,29655,Leonel Vangioni, D(L),73
17,17,32,178,95872,Gianluca Lapadula, FW,69
19,19,29,185,103383,Gustavo Gómez, D(C),86
20,20,36,178,23413,Matías Fernández, AM(C),72
10,10,27,194,240990,Pierluigi Gollini, GK,94
12,12,25,183,277269,Franck Kessie, M(C),74
15,15,33,194,44304,Etrit Berisha, GK,82
17,17,23,186,332554,Filippo Melegoni, AM(CR),74
18,18,23,190,329665,Alessandro Bastoni, D(C),75
21,21,28,185,135890,Hans Hateboer," D(R),M(R)",72
26,26,25,182,261788,Bryan Cabezas, Midfielder,72
29,29,32,182,33834,Alberto Paloschi, FW,82
30,30,30,191,71126,Aleksandar Pesic, FW,87
10,10,29,179,125476,João Mário, M(CLR),73
13,13,25,192,315537,Senna Miangue," D(CL),M(L)",83
22,22,26,178,130886,Gabriel Barbosa," AM(LR),FW",74
23,23,23,188,317544,Andrea Pinamonti, FW,72
26,26,30,184,142204,Trent Sainsbury, D(C),76
22,22,34,177,31991,Tomás Rincón, M(CR),76
24,24,27,186,242432,Marko Pjaca," AM(CL),FW",83
25,25,25,183,241020,Rolando Mandragora, DMC,76
26,26,25,190,254692,Emil Audero, GK,83
9,9,30,193,98631,Nikola Maksimovic," D(CR),M(R)",82
11,11,32,183,128740,Lorenzo Tonelli, D(C),78
12,12,28,180,118169,Piotr Zielinski, M(CL),75
18,18,25,183,294044,Amadou Diawara, DMC,75
22,22,33,188,95822,Leonardo Pavoletti, FW,80
11,11,32,178,102073,Bruno Peres," D(LR),M(LR)",72
15,15,31,170,106931,Mário Rui," D(L),M(L)",67
6,6,36,178,22205,Lucas Biglia, DMC,64
22,22,23,0,356728,Emanuele Torrasi, Midfielder,0
1,1,34,190,43194,Josip Ilicic," AM(CLR),FW",79
7,7,28,183,141726,Robin Gosens," D(L),M(CL)",76
8,8,26,185,141169,Timothy Castagne," D(CLR),M(LR)",80
10,10,32,188,125810,José Luis Palomino, D(C),87
13,13,23,183,350076,Musa Barrow," AM(CL),FW",77
15,15,26,190,244804,Gianluca Mancini," D(C),DMC",77
16,16,25,182,316603,Luca Vido, Forward,75
17,17,29,193,113196,Andreas Cornelius, FW,91
22,22,25,183,286828,Riccardo Orsolini," M(CR),FW",73
23,23,31,193,78693,Francesco Rossi, Goalkeeper,83
24,24,26,178,344206,Nicolas Haas, M(C),74
2,2,27,187,302918,Milan Skriniar, D(C),80
10,10,33,193,125268,Lisandro López, D(C),80
11,11,31,187,135625,Matías Vecino, M(C),81
20,20,24,185,298060,Yann Karamoh," AM(LR),FW",77
8,8,34,188,24814,Benedikt Höwedes, D(CLR),77
14,14,28,185,122402,Federico Bernardeschi," M(CLR),FW",77
23,23,32,194,83981,Carlo Pinsoglio, Goalkeeper,85
14,14,31,191,70319,Luigi Sepe, GK,90
8,8,26,185,294993,Elio Capradossi, Defender,78
19,19,27,184,232249,Rick Karsdorp," D(R),M(R)",80
20,20,28,178,125376,Jonathan Silva," D(CL),M(L)",72
22,22,34,183,33495,Héctor Moreno, D(CL),76
23,23,23,178,344655,Mirko Antonucci, Forward,72
24,24,31,180,101767,Gregoire Defrel," AM(CR),FW",79
4,4,27,183,339504,Krzysztof Piatek, FW,77
21,21,29,178,135584,Diego Laxalt," D(L),M(CL)",68
8,8,28,185,135198,Ali Adnan," D(L),M(L)",85
