,Team,player_number,Year_start,Year_end,key_passes_per_game,passes_per_game,crosses_per_game,long_ball_per_game,through_balls_per_game
28,Nice,283282,2019,2020,0.0,19.5,0.0,0.8,0.0
29,Nice,130304,2019,2020,0.0,25.0,0.0,2.8,0.0
30,Nice,347815,2019,2020,0.0,22.5,0.0,2.5,0.0
0,Paris Saint Germain,23110,2019,2020,3.0,41.3,1.6,2.3,0.5
1,Paris Saint Germain,50835,2019,2020,2.6,58.4,0.8,2.9,0.9
2,Paris Saint Germain,300713,2019,2020,2.0,30.1,0.4,0.5,0.1
3,Paris Saint Germain,91961,2019,2020,1.4,85.5,0.3,3.3,0.3
4,Paris Saint Germain,106894,2019,2020,0.8,55.3,0.2,0.4,0.0
5,Paris Saint Germain,96449,2019,2020,1.1,42.5,0.4,0.8,0.3
6,Paris Saint Germain,94868,2019,2020,0.9,29.4,0.3,0.6,0.2
7,Paris Saint Germain,80464,2019,2020,1.2,78.3,0.1,2.1,0.1
8,Paris Saint Germain,106964,2019,2020,0.6,8.5,0.1,0.2,0.0
9,Paris Saint Germain,104376,2019,2020,1.2,47.2,0.7,2.3,0.0
10,Paris Saint Germain,248112,2019,2020,0.3,64.6,0.1,3.1,0.0
11,Paris Saint Germain,71174,2019,2020,1.0,58.6,0.3,1.3,0.0
12,Paris Saint Germain,24328,2019,2020,0.7,9.5,0.1,0.2,0.0
13,Paris Saint Germain,29809,2019,2020,0.7,11.4,0.0,0.0,0.0
14,Paris Saint Germain,93700,2019,2020,0.3,54.9,0.0,3.4,0.0
15,Paris Saint Germain,101949,2019,2020,0.2,68.3,0.0,3.8,0.1
16,Paris Saint Germain,382491,2019,2020,0.0,30.0,0.0,1.0,0.0
17,Paris Saint Germain,92516,2019,2020,0.0,16.0,0.0,1.3,0.0
18,Paris Saint Germain,373556,2019,2020,0.0,15.0,0.0,0.0,0.0
19,Paris Saint Germain,361283,2019,2020,0.7,32.8,0.6,0.3,0.0
20,Paris Saint Germain,106028,2019,2020,0.0,2.0,0.0,0.0,0.0
21,Paris Saint Germain,65901,2019,2020,0.0,22.2,0.0,2.8,0.0
22,Paris Saint Germain,92795,2019,2020,0.1,42.1,0.3,0.5,0.0
23,Paris Saint Germain,373555,2019,2020,0.0,69.0,0.0,2.0,0.0
24,Paris Saint Germain,361433,2019,2020,0.0,15.0,0.0,0.0,0.0
25,Paris Saint Germain,352830,2019,2020,0.0,89.0,0.0,1.0,0.0
26,Paris Saint Germain,247800,2019,2020,0.1,69.4,0.0,1.8,0.0
27,Paris Saint Germain,109338,2019,2020,0.0,21.5,0.0,0.5,0.0
28,Paris Saint Germain,382492,2019,2020,0.5,56.5,0.0,1.8,0.0
29,Paris Saint Germain,28550,2019,2020,0.0,71.2,0.0,3.2,0.0
30,Paris Saint Germain,255167,2019,2020,0.3,54.6,0.1,1.9,0.0
0,Rennes,289018,2019,2020,1.3,45.3,0.6,2.0,0.0
1,Rennes,300291,2019,2020,1.0,21.1,0.4,0.6,0.1
2,Rennes,300447,2019,2020,1.9,25.8,1.3,1.0,0.1
3,Rennes,129282,2019,2020,1.1,42.6,1.5,4.2,0.0
4,Rennes,34176,2019,2020,0.2,50.3,0.0,3.2,0.0
5,Rennes,369109,2019,2020,0.3,39.0,0.0,2.5,0.0
6,Rennes,296241,2019,2020,1.1,22.3,0.2,0.5,0.0
7,Rennes,129999,2019,2020,0.6,13.2,0.1,0.2,0.0
8,Rennes,296232,2019,2020,0.6,32.5,0.6,1.4,0.0
9,Rennes,260812,2019,2020,0.4,6.9,0.0,0.1,0.0
10,Rennes,298545,2019,2020,0.2,34.2,0.1,1.4,0.0
11,Rennes,361815,2019,2020,0.6,6.4,0.0,0.0,0.0
12,Rennes,79562,2019,2020,1.1,38.6,0.2,2.3,0.1
13,Rennes,321390,2019,2020,0.0,28.7,0.0,7.8,0.0
14,Rennes,345386,2019,2020,0.0,12.0,0.0,1.0,0.0
15,Rennes,332144,2019,2020,0.4,19.1,0.2,0.7,0.1
16,Rennes,297540,2019,2020,0.1,39.1,0.0,3.9,0.0
17,Rennes,22115,2019,2020,0.4,46.0,0.2,3.0,0.0
18,Rennes,92792,2019,2020,0.3,27.7,0.0,2.0,0.0
19,Rennes,379615,2019,2020,1.0,12.0,0.0,1.0,0.0
20,Rennes,58761,2019,2020,0.4,18.5,0.0,0.8,0.0
21,Rennes,357533,2019,2020,0.5,6.0,0.0,0.0,0.0
22,Rennes,29590,2019,2020,0.0,21.2,0.0,5.2,0.0
23,Rennes,372280,2019,2020,0.3,11.2,0.2,0.7,0.0
24,Rennes,328463,2019,2020,1.0,34.0,0.0,1.0,0.0
25,Rennes,39935,2019,2020,0.0,61.2,0.0,2.2,0.0
0,Lyon,110154,2020,2021,2.5,29.9,1.3,1.1,0.1
1,Lyon,236504,2020,2021,1.4,25.9,0.3,0.7,0.1
2,Lyon,319756,2020,2021,1.5,40.9,0.1,1.6,0.1
3,Lyon,125004,2020,2021,0.7,38.7,0.4,1.6,0.0
4,Lyon,146724,2020,2021,1.8,47.2,1.7,1.9,0.0
5,Lyon,322096,2020,2021,1.3,32.0,0.0,1.0,0.0
6,Lyon,386153,2020,2021,0.5,12.4,0.1,0.5,0.0
7,Lyon,320590,2020,2021,0.6,17.9,0.2,0.4,0.0
8,Lyon,338780,2020,2021,0.5,43.3,0.1,2.3,0.1
9,Lyon,108055,2020,2021,0.6,13.1,0.1,0.1,0.0
10,Lyon,107275,2020,2021,0.3,28.8,0.3,1.5,0.0
11,Lyon,368272,2020,2021,0.6,36.3,0.1,1.7,0.0
12,Lyon,117776,2020,2021,0.8,45.7,0.1,3.5,0.1
13,Lyon,71833,2020,2021,0.0,26.2,0.0,5.3,0.0
14,Lyon,377582,2020,2021,0.2,13.3,0.0,1.3,0.0
15,Lyon,121718,2020,2021,0.0,69.0,1.0,11.0,0.0
16,Lyon,408912,2020,2021,0.0,1.0,0.0,0.0,0.0
17,Lyon,415171,2020,2021,0.0,3.0,0.0,0.0,0.0
18,Lyon,243511,2020,2021,0.0,54.4,0.0,2.5,0.0
19,Lyon,355659,2020,2021,0.1,15.4,0.1,1.3,0.0
20,Lyon,277239,2020,2021,1.0,18.0,1.0,0.0,0.0
21,Lyon,231135,2020,2021,0.0,38.7,0.0,3.0,0.0
22,Lyon,145996,2020,2021,0.0,16.0,0.0,0.0,0.0
23,Lyon,403850,2020,2021,0.0,0.0,0.0,0.0,0.0
24,Lyon,27761,2020,2021,0.2,60.6,0.0,3.9,0.0
25,Lyon,389064,2020,2021,0.3,21.8,0.3,0.2,0.0
26,Lyon,140090,2020,2021,0.4,8.5,0.0,0.1,0.0
27,Lyon,397366,2020,2021,0.1,27.0,0.0,1.1,0.0
28,Lyon,406785,2020,2021,0.0,0.3,0.0,0.0,0.0
0,Marseille,14058,2020,2021,2.0,36.5,1.4,1.5,0.1
1,Marseille,99143,2020,2021,1.6,32.8,1.2,1.6,0.1
2,Marseille,388567,2020,2021,0.8,12.8,0.5,0.1,0.1
3,Marseille,99907,2020,2021,0.2,60.6,0.0,3.6,0.0
4,Marseille,125262,2020,2021,0.4,10.9,0.0,0.5,0.0
5,Marseille,115508,2020,2021,1.1,26.7,0.5,0.8,0.0
6,Marseille,331790,2020,2021,0.7,58.0,0.0,3.0,0.0
7,Marseille,323240,2020,2021,1.0,32.3,0.7,1.7,0.0
8,Marseille,231144,2020,2021,0.5,52.7,0.1,1.7,0.0
9,Marseille,104257,2020,2021,0.5,19.7,0.1,0.3,0.0
10,Marseille,251134,2020,2021,0.2,57.4,0.0,3.4,0.0
11,Marseille,62108,2020,2021,0.6,40.4,0.1,1.1,0.0
12,Marseille,344198,2020,2021,0.4,21.2,0.0,1.0,0.0
13,Marseille,302441,2020,2021,0.5,10.7,0.1,0.1,0.0
14,Marseille,296342,2020,2021,0.3,12.7,0.1,0.4,0.0
15,Marseille,37188,2020,2021,0.1,24.1,0.2,0.6,0.0
16,Marseille,410337,2020,2021,0.0,3.4,0.0,0.0,0.0
17,Marseille,104747,2020,2021,0.0,24.0,0.0,0.5,0.0
18,Marseille,409339,2020,2021,0.0,3.0,0.0,0.0,0.0
19,Marseille,349704,2020,2021,0.0,5.0,0.0,0.0,0.0
20,Marseille,134902,2020,2021,0.4,27.5,0.2,1.6,0.0
21,Marseille,35954,2020,2021,0.3,16.8,0.0,0.7,0.0
22,Marseille,362788,2020,2021,0.0,49.8,0.0,2.5,0.0
23,Marseille,375340,2020,2021,0.1,22.9,0.0,1.4,0.0
24,Marseille,383628,2020,2021,0.0,3.1,0.0,0.0,0.0
25,Marseille,288883,2020,2021,0.3,14.0,0.0,0.3,0.0
26,Marseille,294149,2020,2021,0.0,13.5,0.0,0.8,0.0
27,Marseille,399047,2020,2021,0.2,42.9,0.1,2.1,0.0
28,Marseille,29545,2020,2021,0.0,30.3,0.0,5.0,0.0
29,Marseille,93917,2020,2021,0.1,11.3,0.0,0.2,0.0
30,Marseille,19845,2020,2021,0.0,16.0,0.0,0.0,0.0
0,Monaco,244560,2020,2021,1.7,22.5,1.5,0.5,0.2
1,Monaco,92812,2020,2021,0.9,21.6,0.2,0.5,0.1
2,Monaco,89946,2020,2021,1.1,23.4,0.1,0.6,0.1
3,Monaco,320313,2020,2021,0.8,36.9,0.5,1.1,0.0
4,Monaco,353423,2020,2021,0.5,50.7,0.1,2.6,0.0
5,Monaco,8040,2020,2021,1.2,34.9,1.0,2.2,0.0
6,Monaco,328968,2020,2021,0.3,13.3,0.4,0.4,0.0
7,Monaco,236546,2020,2021,1.2,38.7,1.0,1.3,0.0
8,Monaco,362470,2020,2021,0.8,47.4,0.4,2.8,0.0
9,Monaco,10454,2020,2021,0.8,51.1,0.8,2.3,0.1
10,Monaco,296576,2020,2021,0.8,25.8,0.3,0.4,0.0
11,Monaco,365406,2020,2021,0.2,69.7,0.0,5.1,0.0
12,Monaco,398373,2020,2021,0.3,8.8,0.0,0.1,0.0
13,Monaco,121417,2020,2021,0.1,59.4,0.0,3.3,0.0
14,Monaco,345409,2020,2021,0.8,8.5,0.0,0.0,0.0
15,Monaco,361284,2020,2021,0.9,29.2,0.3,1.0,0.0
16,Monaco,300426,2020,2021,0.1,52.2,0.0,2.7,0.0
17,Monaco,89928,2020,2021,0.0,32.0,0.0,6.1,0.0
18,Monaco,398372,2020,2021,0.2,28.9,0.0,1.3,0.0
19,Monaco,398374,2020,2021,0.5,8.5,0.5,0.0,0.0
20,Monaco,369712,2020,2021,0.3,18.3,0.0,0.6,0.0
21,Monaco,367162,2020,2021,1.0,37.0,1.0,3.0,0.0
22,Monaco,139111,2020,2021,0.0,5.0,0.0,0.0,0.0
23,Monaco,335692,2020,2021,0.2,11.8,0.1,0.0,0.0
24,Monaco,332270,2020,2021,0.1,2.3,0.0,0.0,0.0
25,Monaco,303208,2020,2021,0.0,35.0,0.0,6.0,0.0
26,Monaco,29072,2020,2021,0.4,12.1,0.2,0.4,0.0
27,Monaco,383864,2020,2021,0.0,1.0,0.0,0.0,0.0
28,Monaco,21682,2020,2021,0.0,29.2,0.0,6.1,0.0
29,Monaco,345987,2020,2021,0.2,8.5,0.1,0.4,0.0
0,Nice,348654,2020,2021,1.5,30.9,0.5,0.9,0.1
1,Nice,327905,2020,2021,1.2,23.0,0.6,0.5,0.0
2,Nice,377583,2020,2021,0.3,33.4,0.1,0.8,0.0
3,Nice,277239,2020,2021,1.2,40.3,0.4,1.9,0.2
4,Nice,322163,2020,2021,0.6,12.3,0.0,0.2,0.0
5,Nice,301243,2020,2021,0.4,40.4,0.1,2.4,0.0
6,Nice,398414,2020,2021,0.2,5.7,0.0,0.0,0.0
7,Nice,6683,2020,2021,0.2,77.1,0.0,4.4,0.0
8,Nice,239881,2020,2021,0.8,44.2,0.6,1.9,0.0
9,Nice,127970,2020,2021,1.5,24.3,1.1,0.4,0.0
10,Nice,336074,2020,2021,0.8,17.5,0.3,0.4,0.0
11,Nice,393128,2020,2021,0.4,13.0,0.0,1.0,0.0
12,Nice,351344,2020,2021,0.1,45.3,0.0,1.6,0.0
13,Nice,294056,2020,2021,0.0,50.5,0.0,1.5,0.0
14,Nice,368271,2020,2021,0.0,8.5,0.3,0.0,0.0
15,Nice,382587,2020,2021,0.0,1.3,0.0,0.3,0.0
16,Nice,398415,2020,2021,0.1,46.6,0.0,2.3,0.0
17,Nice,342545,2020,2021,0.5,7.0,0.5,0.0,0.0
18,Nice,361710,2020,2021,0.2,74.9,0.1,4.3,0.0
19,Nice,345527,2020,2021,0.4,37.9,0.2,1.1,0.0
20,Nice,366379,2020,2021,0.2,33.1,0.0,1.6,0.0
21,Nice,410258,2020,2021,0.0,5.8,0.0,0.0,0.0
22,Nice,29544,2020,2021,0.5,57.3,0.0,3.2,0.0
23,Nice,329246,2020,2021,0.0,0.0,0.0,0.0,0.0
24,Nice,147810,2020,2021,0.0,16.0,0.0,0.0,0.0
25,Nice,357138,2020,2021,0.0,54.2,0.0,2.8,0.0
26,Nice,398949,2020,2021,0.0,7.0,0.0,1.0,0.0
27,Nice,349755,2020,2021,0.3,55.6,0.2,1.7,0.0
28,Nice,130304,2020,2021,0.0,27.3,0.0,3.8,0.0
29,Nice,361822,2020,2021,0.1,73.2,0.0,5.0,0.0
30,Nice,361816,2020,2021,0.3,27.4,0.4,0.9,0.0
0,Paris Saint Germain,23110,2020,2021,2.6,36.8,1.8,2.1,0.3
1,Paris Saint Germain,300713,2020,2021,1.1,30.7,0.2,0.2,0.0
2,Paris Saint Germain,50835,2020,2021,3.3,50.9,0.9,2.0,0.4
3,Paris Saint Germain,94868,2020,2021,0.9,20.9,0.4,0.7,0.1
4,Paris Saint Germain,106590,2020,2021,1.0,50.1,0.3,1.3,0.1
5,Paris Saint Germain,71174,2020,2021,0.8,55.4,0.1,1.4,0.2
6,Paris Saint Germain,96449,2020,2021,1.3,25.1,0.5,0.8,0.0
7,Paris Saint Germain,106964,2020,2021,0.8,8.9,0.0,0.2,0.0
8,Paris Saint Germain,93700,2020,2021,0.5,69.6,0.0,3.7,0.1
9,Paris Saint Germain,91961,2020,2021,1.1,84.0,0.1,2.6,0.0
10,Paris Saint Germain,352830,2020,2021,0.6,45.0,0.4,0.6,0.0
11,Paris Saint Germain,248112,2020,2021,0.0,51.3,0.2,2.1,0.0
12,Paris Saint Germain,101596,2020,2021,0.9,39.7,1.2,1.5,0.0
13,Paris Saint Germain,361283,2020,2021,0.5,32.2,0.3,0.2,0.0
14,Paris Saint Germain,94891,2020,2021,0.2,51.5,0.0,1.3,0.0
15,Paris Saint Germain,80464,2020,2021,0.5,60.1,0.1,1.6,0.0
16,Paris Saint Germain,92795,2020,2021,0.5,43.4,0.4,0.4,0.0
17,Paris Saint Germain,101949,2020,2021,0.1,69.2,0.0,4.2,0.0
18,Paris Saint Germain,384005,2020,2021,1.0,18.0,0.0,0.0,0.0
19,Paris Saint Germain,399771,2020,2021,0.0,5.7,0.0,0.0,0.0
20,Paris Saint Germain,410257,2020,2021,0.0,0.0,0.0,0.0,0.0
21,Paris Saint Germain,106028,2020,2021,0.0,3.5,0.0,0.0,0.0
22,Paris Saint Germain,106894,2020,2021,0.7,36.3,0.0,0.0,0.0
23,Paris Saint Germain,397811,2020,2021,0.0,25.7,0.0,1.0,0.0
24,Paris Saint Germain,413185,2020,2021,0.0,3.0,0.0,1.0,0.0
25,Paris Saint Germain,65901,2020,2021,0.0,21.6,0.0,3.2,0.0
26,Paris Saint Germain,361433,2020,2021,0.0,21.0,0.0,3.0,0.0
27,Paris Saint Germain,328990,2020,2021,0.3,11.6,0.1,0.3,0.0
28,Paris Saint Germain,247800,2020,2021,0.1,70.3,0.0,1.6,0.0
29,Paris Saint Germain,109338,2020,2021,0.0,17.3,0.0,1.2,0.0
30,Paris Saint Germain,255167,2020,2021,0.1,50.3,0.1,0.8,0.0
31,Paris Saint Germain,399773,2020,2021,0.3,38.7,0.0,0.0,0.0
32,Paris Saint Germain,399772,2020,2021,0.0,9.0,0.0,1.0,0.0
0,Rennes,329356,2020,2021,1.2,22.9,0.1,0.6,0.0
1,Rennes,129282,2020,2021,1.6,44.9,1.8,3.1,0.0
2,Rennes,300291,2020,2021,0.7,12.8,0.6,0.3,0.0
3,Rennes,398301,2020,2021,0.7,36.0,0.4,0.9,0.0
4,Rennes,79562,2020,2021,1.1,36.8,0.7,2.4,0.0
5,Rennes,296241,2020,2021,0.9,33.7,0.3,2.2,0.0
6,Rennes,388098,2020,2021,1.4,30.1,0.5,0.6,0.0
7,Rennes,369109,2020,2021,0.6,45.5,0.0,1.7,0.0
8,Rennes,300447,2020,2021,1.5,19.8,0.7,0.5,0.0
9,Rennes,322748,2020,2021,0.3,17.7,0.2,1.0,0.0
10,Rennes,296232,2020,2021,0.4,27.1,0.4,1.7,0.0
11,Rennes,289018,2020,2021,1.0,56.5,0.7,2.3,0.0
12,Rennes,362434,2020,2021,0.1,77.4,0.0,3.7,0.0
13,Rennes,236506,2020,2021,1.0,18.0,0.0,0.8,0.0
14,Rennes,39935,2020,2021,0.4,85.4,0.0,3.4,0.1
15,Rennes,129999,2020,2021,0.3,9.5,0.0,0.1,0.0
16,Rennes,97213,2020,2021,0.0,24.9,0.0,4.0,0.0
17,Rennes,415415,2020,2021,0.0,1.0,0.0,0.0,0.0
18,Rennes,398300,2020,2021,0.2,32.8,0.4,0.7,0.0
19,Rennes,34176,2020,2021,0.2,67.5,0.0,4.7,0.0
20,Rennes,116207,2020,2021,0.0,65.0,0.0,0.0,0.0
21,Rennes,321390,2020,2021,1.0,27.0,0.0,8.0,0.0
22,Rennes,362433,2020,2021,0.0,3.5,0.0,0.0,0.0
23,Rennes,345386,2020,2021,0.1,46.9,0.0,2.3,0.0
24,Rennes,332144,2020,2021,0.1,20.3,0.0,1.3,0.0
25,Rennes,92792,2020,2021,0.3,31.7,0.1,0.5,0.0
26,Rennes,404616,2020,2021,0.0,12.7,0.0,0.7,0.0
27,Rennes,414249,2020,2021,0.0,1.0,0.0,0.0,0.0
28,Rennes,58761,2020,2021,0.2,8.7,0.0,0.0,0.0
29,Rennes,29590,2020,2021,0.0,29.8,0.0,6.1,0.0
30,Rennes,372280,2020,2021,0.5,34.0,0.5,1.0,0.0
31,Rennes,361815,2020,2021,0.5,11.3,0.0,0.1,0.0
0,Lyon,319756,2021,2022,1.2,43.3,0.2,1.5,0.3
1,Lyon,236504,2021,2022,1.3,29.0,0.5,0.8,0.1
2,Lyon,387417,2021,2022,1.4,24.6,0.6,0.9,0.1
3,Lyon,322096,2021,2022,1.1,39.1,0.1,1.2,0.2
4,Lyon,403850,2021,2022,0.8,42.4,0.6,1.2,0.0
5,Lyon,140090,2021,2022,0.9,14.4,0.0,0.1,0.0
6,Lyon,338780,2021,2022,1.8,66.5,0.3,4.7,0.3
7,Lyon,76304,2021,2022,1.4,27.8,0.7,2.0,0.3
8,Lyon,101955,2021,2022,1.1,53.1,0.8,1.8,0.0
9,Lyon,321389,2021,2022,0.8,47.3,0.1,1.5,0.1
10,Lyon,425366,2021,2022,0.5,7.0,0.3,0.0,0.0
11,Lyon,132704,2021,2022,0.4,37.1,0.2,0.8,0.0
12,Lyon,108055,2021,2022,0.5,15.3,0.0,0.3,0.2
13,Lyon,277239,2021,2022,0.8,16.1,0.1,0.3,0.3
14,Lyon,23589,2021,2022,0.3,47.0,0.1,3.4,0.1
15,Lyon,386153,2021,2022,0.8,13.9,0.5,0.4,0.0
16,Lyon,117776,2021,2022,0.5,53.0,0.1,4.2,0.1
17,Lyon,71833,2021,2022,0.0,28.5,0.0,4.8,0.0
18,Lyon,415172,2021,2022,0.2,69.3,0.0,2.3,0.0
19,Lyon,34176,2021,2022,0.1,52.4,0.0,3.6,0.1
20,Lyon,415171,2021,2022,0.0,2.0,0.0,0.3,0.0
21,Lyon,243511,2021,2022,0.1,48.9,0.0,2.5,0.0
22,Lyon,127464,2021,2022,0.0,24.8,0.0,3.3,0.0
23,Lyon,146724,2021,2022,0.7,48.7,0.6,2.4,0.0
24,Lyon,27761,2021,2022,0.0,83.5,0.0,2.5,0.0
25,Lyon,368272,2021,2022,0.8,48.8,0.2,1.6,0.1
26,Lyon,125004,2021,2022,1.0,35.0,1.0,0.0,0.0
27,Lyon,349368,2021,2022,1.9,37.7,1.7,1.3,0.1
28,Lyon,397366,2021,2022,0.1,43.3,0.0,2.5,0.0
29,Lyon,320590,2021,2022,0.5,10.3,0.1,0.1,0.1
0,Marseille,14058,2021,2022,3.2,45.5,2.3,2.6,0.5
1,Marseille,328983,2021,2022,0.9,55.1,0.2,3.1,0.1
2,Marseille,322668,2021,2022,1.1,28.7,0.3,0.6,0.0
3,Marseille,242791,2021,2022,0.9,35.6,0.1,1.0,0.0
4,Marseille,104257,2021,2022,0.7,15.9,0.0,0.5,0.0
5,Marseille,255071,2021,2022,1.1,25.2,0.8,1.0,0.1
6,Marseille,397468,2021,2022,0.6,12.8,0.3,0.1,0.0
7,Marseille,319364,2021,2022,0.5,52.2,0.3,2.4,0.0
8,Marseille,323240,2021,2022,0.8,26.6,0.6,0.8,0.0
9,Marseille,410337,2021,2022,0.4,7.6,0.0,0.0,0.1
10,Marseille,388567,2021,2022,0.4,9.6,0.2,0.3,0.0
11,Marseille,399047,2021,2022,0.3,34.3,0.0,1.9,0.0
12,Marseille,145427,2021,2022,0.0,41.0,0.0,4.8,0.0
13,Marseille,110260,2021,2022,0.3,15.2,0.0,0.1,0.0
14,Marseille,231144,2021,2022,0.5,56.6,0.1,2.0,0.1
15,Marseille,99907,2021,2022,0.0,62.0,0.0,3.0,0.0
16,Marseille,331790,2021,2022,0.7,70.1,0.0,3.2,0.1
17,Marseille,86513,2021,2022,0.6,5.3,0.0,0.1,0.0
18,Marseille,125262,2021,2022,0.5,6.0,0.0,0.0,0.0
19,Marseille,251134,2021,2022,0.1,69.6,0.0,5.2,0.0
20,Marseille,134902,2021,2022,0.5,34.5,0.5,1.5,0.0
21,Marseille,362788,2021,2022,0.1,48.2,0.0,3.0,0.0
22,Marseille,302441,2021,2022,1.0,10.0,0.0,0.0,0.0
23,Marseille,409892,2021,2022,0.0,3.5,0.0,0.0,0.0
24,Marseille,398949,2021,2022,0.0,0.0,0.0,0.0,0.0
25,Marseille,29545,2021,2022,0.1,40.2,0.0,5.6,0.0
26,Marseille,361822,2021,2022,0.2,84.5,0.1,2.3,0.0
0,Monaco,92812,2021,2022,1.0,17.6,0.2,0.8,0.2
1,Monaco,320313,2021,2022,1.3,43.6,0.8,1.4,0.0
2,Monaco,89946,2021,2022,0.9,18.1,0.1,0.4,0.1
3,Monaco,244560,2021,2022,1.6,23.5,1.2,0.7,0.1
4,Monaco,361284,2021,2022,1.3,28.7,0.9,1.4,0.2
5,Monaco,362470,2021,2022,0.6,35.4,0.1,1.6,0.1
6,Monaco,296576,2021,2022,0.7,19.4,0.1,0.3,0.0
7,Monaco,353423,2021,2022,0.6,58.9,0.1,3.1,0.1
8,Monaco,236546,2021,2022,0.4,50.6,0.2,2.3,0.1
9,Monaco,349699,2021,2022,0.6,24.7,0.7,0.7,0.0
10,Monaco,355659,2021,2022,0.6,26.8,0.5,1.3,0.1
11,Monaco,357081,2021,2022,0.2,5.4,0.0,0.0,0.0
12,Monaco,408033,2021,2022,0.6,30.6,0.4,2.0,0.1
13,Monaco,260770,2021,2022,0.0,24.9,0.0,5.6,0.0
14,Monaco,300426,2021,2022,0.2,55.1,0.0,3.8,0.0
15,Monaco,365406,2021,2022,0.1,57.3,0.0,3.4,0.0
16,Monaco,8040,2021,2022,1.0,23.5,1.5,1.0,0.0
17,Monaco,398372,2021,2022,0.0,12.4,0.0,0.3,0.0
18,Monaco,10454,2021,2022,0.4,37.1,0.5,1.9,0.1
19,Monaco,398373,2021,2022,0.2,21.8,0.0,1.1,0.0
20,Monaco,426647,2021,2022,0.0,16.0,0.0,0.0,0.0
21,Monaco,121417,2021,2022,0.1,51.8,0.0,2.6,0.0
22,Monaco,335692,2021,2022,0.4,12.9,0.1,0.0,0.0
23,Monaco,426648,2021,2022,0.1,3.0,0.0,0.1,0.0
24,Monaco,383864,2021,2022,0.1,55.9,0.4,2.7,0.0
25,Monaco,431684,2021,2022,0.0,2.0,0.0,0.0,0.0
26,Monaco,363535,2021,2022,0.3,4.3,0.0,0.0,0.0
0,Nice,348654,2021,2022,1.3,24.7,0.7,0.9,0.1
1,Nice,331579,2021,2022,1.3,17.3,1.5,0.7,0.1
2,Nice,327905,2021,2022,0.8,9.1,0.6,0.2,0.0
3,Nice,79976,2021,2022,1.0,19.8,0.3,0.4,0.1
4,Nice,382587,2021,2022,0.3,3.8,0.0,0.2,0.0
5,Nice,377583,2021,2022,0.5,21.0,0.4,0.3,0.0
6,Nice,322163,2021,2022,0.6,8.8,0.1,0.1,0.0
7,Nice,366379,2021,2022,0.6,31.0,0.0,1.2,0.1
8,Nice,389064,2021,2022,0.7,46.1,0.5,1.9,0.0
9,Nice,329647,2021,2022,0.6,47.4,0.1,2.0,0.0
10,Nice,328987,2021,2022,1.0,15.2,0.6,0.7,0.1
11,Nice,398414,2021,2022,0.7,16.7,0.3,0.3,0.0
12,Nice,379615,2021,2022,1.3,13.5,0.9,0.4,0.0
13,Nice,29544,2021,2022,0.2,20.0,0.1,0.8,0.0
14,Nice,361816,2021,2022,0.8,33.6,0.5,1.6,0.2
15,Nice,362801,2021,2022,0.9,11.5,1.5,0.2,0.0
16,Nice,294056,2021,2022,0.0,42.0,0.0,3.0,0.0
17,Nice,6683,2021,2022,0.2,70.6,0.0,3.8,0.0
18,Nice,398415,2021,2022,0.1,32.9,0.1,1.4,0.0
19,Nice,239881,2021,2022,0.3,23.8,0.4,0.3,0.0
20,Nice,361710,2021,2022,0.4,67.3,0.1,3.5,0.1
21,Nice,134902,2021,2022,0.1,33.8,0.0,1.5,0.0
22,Nice,345527,2021,2022,0.5,26.3,0.4,0.9,0.0
23,Nice,361433,2021,2022,0.0,18.0,0.0,1.0,0.0
24,Nice,123481,2021,2022,0.2,36.4,0.1,1.7,0.0
25,Nice,336074,2021,2022,0.0,7.0,0.0,0.0,0.0
26,Nice,130304,2021,2022,0.0,23.4,0.0,4.6,0.0
0,Paris Saint Germain,300713,2021,2022,2.0,38.3,0.6,1.2,0.1
1,Paris Saint Germain,11119,2021,2022,2.4,61.7,0.3,3.1,0.7
2,Paris Saint Germain,23110,2021,2022,2.1,39.7,1.3,1.8,0.2
3,Paris Saint Germain,320834,2021,2022,1.0,49.9,0.3,0.9,0.0
4,Paris Saint Germain,50835,2021,2022,2.8,55.5,0.5,1.7,0.5
5,Paris Saint Germain,33568,2021,2022,0.4,23.7,0.0,0.5,0.1
6,Paris Saint Germain,71174,2021,2022,0.9,55.2,0.1,2.5,0.3
7,Paris Saint Germain,93700,2021,2022,0.5,62.2,0.0,2.5,0.0
8,Paris Saint Germain,91961,2021,2022,1.3,87.3,0.1,2.7,0.2
9,Paris Saint Germain,248112,2021,2022,0.3,52.8,0.4,1.7,0.0
10,Paris Saint Germain,410257,2021,2022,0.2,10.8,0.0,0.4,0.0
11,Paris Saint Germain,80464,2021,2022,0.6,53.0,0.0,1.4,0.0
12,Paris Saint Germain,96449,2021,2022,0.5,16.5,0.1,0.6,0.1
13,Paris Saint Germain,395221,2021,2022,0.7,35.6,0.4,0.7,0.0
14,Paris Saint Germain,234358,2021,2022,0.0,3.0,0.0,0.0,0.0
15,Paris Saint Germain,384005,2021,2022,0.0,2.5,0.0,0.0,0.0
16,Paris Saint Germain,361283,2021,2022,0.7,39.7,0.7,0.3,0.0
17,Paris Saint Germain,94891,2021,2022,0.2,57.1,0.0,2.4,0.1
18,Paris Saint Germain,437309,2021,2022,0.0,2.0,0.0,0.0,0.0
19,Paris Saint Germain,421405,2021,2022,0.0,6.0,0.0,1.0,0.0
